"Scenario","Replication","StepScale","Success","PNIE","SelectedStartMediator","SelectedStartOutcome","CandidateRootsMediator","CandidateRootsOutcome"
"Asymmetric mixture",1,0.05,TRUE,-0.305011189732373,1,1,1,1
"Asymmetric mixture",1,0.1,TRUE,-0.305011189732373,1,1,1,1
"Asymmetric mixture",1,0.2,TRUE,-0.305011189732373,1,1,1,1
"Symmetric bimodal",1,0.05,TRUE,-0.377792482834225,1,1,1,1
"Symmetric bimodal",1,0.1,TRUE,-0.377792482834225,1,1,1,1
"Symmetric bimodal",1,0.2,TRUE,-0.377792482834225,1,1,1,1
"Asymmetric mixture",2,0.05,TRUE,-0.302862941392149,1,1,1,1
"Asymmetric mixture",2,0.1,TRUE,-0.302862941392149,1,1,1,1
"Asymmetric mixture",2,0.2,TRUE,-0.302862941392149,1,1,1,1
"Symmetric bimodal",2,0.05,TRUE,-0.345872478303733,1,1,1,1
"Symmetric bimodal",2,0.1,TRUE,-0.345872478303733,1,1,1,1
"Symmetric bimodal",2,0.2,TRUE,-0.345872478303733,1,1,1,1
"Asymmetric mixture",3,0.05,TRUE,-0.334229727877493,1,1,1,1
"Asymmetric mixture",3,0.1,TRUE,-0.334229727877493,1,1,1,1
"Asymmetric mixture",3,0.2,TRUE,-0.334229727877493,1,1,1,1
"Symmetric bimodal",3,0.05,TRUE,-0.271014609447206,1,1,1,1
"Symmetric bimodal",3,0.1,TRUE,-0.271014609447206,1,1,1,1
"Symmetric bimodal",3,0.2,TRUE,-0.271014609447206,1,1,1,1
"Asymmetric mixture",4,0.05,TRUE,-0.288342862938788,1,1,1,1
"Asymmetric mixture",4,0.1,TRUE,-0.288342862938788,1,1,1,1
"Asymmetric mixture",4,0.2,TRUE,-0.288342862938788,1,1,1,1
"Symmetric bimodal",4,0.05,TRUE,-0.328882569053092,1,1,1,1
"Symmetric bimodal",4,0.1,TRUE,-0.328882569053092,1,1,1,1
"Symmetric bimodal",4,0.2,TRUE,-0.328882569053092,1,1,1,1
"Asymmetric mixture",5,0.05,TRUE,-0.324827359296646,1,1,1,1
"Asymmetric mixture",5,0.1,TRUE,-0.324827359296646,1,1,1,1
"Asymmetric mixture",5,0.2,TRUE,-0.324827359296646,1,1,1,1
"Symmetric bimodal",5,0.05,TRUE,-0.320123880805556,1,1,1,1
"Symmetric bimodal",5,0.1,TRUE,-0.320123880805556,1,1,1,1
"Symmetric bimodal",5,0.2,TRUE,-0.320123880805556,1,1,1,2
"Asymmetric mixture",6,0.05,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",6,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",6,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",6,0.05,TRUE,-0.311925220338891,1,3,1,1
"Symmetric bimodal",6,0.1,TRUE,-0.311925220338891,1,5,1,2
"Symmetric bimodal",6,0.2,TRUE,-0.0385983313079366,1,4,1,1
"Asymmetric mixture",7,0.05,TRUE,-0.352192034627432,1,1,1,1
"Asymmetric mixture",7,0.1,TRUE,-0.352192034627432,1,1,1,1
"Asymmetric mixture",7,0.2,TRUE,-0.352192034627432,1,1,1,1
"Symmetric bimodal",7,0.05,TRUE,-0.328435576676453,1,1,1,1
"Symmetric bimodal",7,0.1,TRUE,-0.328435576676453,1,1,1,1
"Symmetric bimodal",7,0.2,TRUE,-0.328435576676453,1,1,1,1
"Asymmetric mixture",8,0.05,TRUE,-0.331972128866327,1,1,1,1
"Asymmetric mixture",8,0.1,TRUE,-0.331972128866327,1,1,1,1
"Asymmetric mixture",8,0.2,TRUE,-0.331972128866327,1,1,1,1
"Symmetric bimodal",8,0.05,TRUE,-0.315322936152419,1,1,1,1
"Symmetric bimodal",8,0.1,TRUE,-0.315322936152419,1,1,1,1
"Symmetric bimodal",8,0.2,TRUE,-0.315322936152419,1,1,1,1
"Asymmetric mixture",9,0.05,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",9,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",9,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",9,0.05,TRUE,-0.33233977958328,1,1,1,1
"Symmetric bimodal",9,0.1,TRUE,-0.33233977958328,1,1,1,1
"Symmetric bimodal",9,0.2,TRUE,-0.33233977958328,1,1,1,1
"Asymmetric mixture",10,0.05,TRUE,-0.365902622340725,1,2,1,1
"Asymmetric mixture",10,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",10,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",10,0.05,TRUE,-0.312833582662035,1,1,1,1
"Symmetric bimodal",10,0.1,TRUE,-0.312833582662035,1,1,1,1
"Symmetric bimodal",10,0.2,TRUE,-0.312833582662035,1,1,1,1
"Asymmetric mixture",11,0.05,TRUE,-0.313276368980836,1,1,1,1
"Asymmetric mixture",11,0.1,TRUE,-0.313276368980836,1,1,1,1
"Asymmetric mixture",11,0.2,TRUE,-0.313276368980836,1,1,1,1
"Symmetric bimodal",11,0.05,TRUE,-0.285478807203035,1,1,1,1
"Symmetric bimodal",11,0.1,TRUE,-0.285478807203035,1,1,1,1
"Symmetric bimodal",11,0.2,TRUE,-0.285478807203035,1,1,1,1
"Asymmetric mixture",12,0.05,TRUE,-0.325823158812175,1,1,1,1
"Asymmetric mixture",12,0.1,TRUE,-0.325823158812175,1,1,1,1
"Asymmetric mixture",12,0.2,TRUE,-0.325823158812175,1,1,1,1
"Symmetric bimodal",12,0.05,TRUE,-0.321080907155006,1,1,1,1
"Symmetric bimodal",12,0.1,TRUE,-0.321080907155006,1,1,1,1
"Symmetric bimodal",12,0.2,TRUE,-0.321080907155006,1,1,1,1
"Asymmetric mixture",13,0.05,TRUE,-0.309587490640417,1,1,1,1
"Asymmetric mixture",13,0.1,TRUE,-0.309587490640417,1,1,1,1
"Asymmetric mixture",13,0.2,TRUE,-0.309587490640417,1,1,1,1
"Symmetric bimodal",13,0.05,TRUE,-0.34366079527238,1,1,1,1
"Symmetric bimodal",13,0.1,TRUE,-0.34366079527238,1,1,1,1
"Symmetric bimodal",13,0.2,TRUE,-0.34366079527238,1,1,1,1
"Asymmetric mixture",14,0.05,TRUE,-0.298514657761565,1,1,1,1
"Asymmetric mixture",14,0.1,TRUE,-0.298514657761565,1,1,1,1
"Asymmetric mixture",14,0.2,TRUE,-0.298514657761565,1,1,1,1
"Symmetric bimodal",14,0.05,TRUE,-0.301539851586779,1,1,1,1
"Symmetric bimodal",14,0.1,TRUE,-0.301539851586779,1,1,1,1
"Symmetric bimodal",14,0.2,TRUE,-0.301539851586779,1,1,1,1
"Asymmetric mixture",15,0.05,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",15,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",15,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",15,0.05,TRUE,-0.319180141588685,1,1,1,1
"Symmetric bimodal",15,0.1,TRUE,-0.319180141588685,1,1,1,1
"Symmetric bimodal",15,0.2,TRUE,-0.319180141588685,1,1,1,1
"Asymmetric mixture",16,0.05,TRUE,-0.300440586119996,1,4,1,1
"Asymmetric mixture",16,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",16,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",16,0.05,TRUE,-0.340922738940938,1,1,1,1
"Symmetric bimodal",16,0.1,TRUE,-0.340922738940938,1,1,1,1
"Symmetric bimodal",16,0.2,TRUE,-0.340922738940938,1,1,1,1
"Asymmetric mixture",17,0.05,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",17,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",17,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",17,0.05,TRUE,-0.286567025435714,1,1,1,1
"Symmetric bimodal",17,0.1,TRUE,-0.286567025435714,1,1,1,1
"Symmetric bimodal",17,0.2,TRUE,-0.286567025435714,1,1,1,1
"Asymmetric mixture",18,0.05,TRUE,-0.329885237237284,1,1,1,1
"Asymmetric mixture",18,0.1,TRUE,-0.329885237237284,1,1,1,1
"Asymmetric mixture",18,0.2,TRUE,-0.329885237237284,1,1,1,1
"Symmetric bimodal",18,0.05,TRUE,-0.30180905624689,1,1,1,1
"Symmetric bimodal",18,0.1,TRUE,-0.30180905624689,1,1,1,1
"Symmetric bimodal",18,0.2,TRUE,-0.30180905624689,1,1,1,1
"Asymmetric mixture",19,0.05,TRUE,-0.322951793524591,1,1,1,1
"Asymmetric mixture",19,0.1,TRUE,-0.322951793524591,1,1,1,1
"Asymmetric mixture",19,0.2,TRUE,-0.322951793524591,1,1,1,1
"Symmetric bimodal",19,0.05,TRUE,-0.352362668167455,1,3,1,1
"Symmetric bimodal",19,0.1,TRUE,-0.35236266816746,1,3,1,1
"Symmetric bimodal",19,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",20,0.05,TRUE,-0.303688688565819,1,1,1,1
"Asymmetric mixture",20,0.1,TRUE,-0.303688688565819,1,1,1,1
"Asymmetric mixture",20,0.2,TRUE,-0.303688688565819,1,1,1,1
"Symmetric bimodal",20,0.05,TRUE,-0.331425457580318,1,1,1,1
"Symmetric bimodal",20,0.1,TRUE,-0.331425457580318,1,1,1,1
"Symmetric bimodal",20,0.2,TRUE,-0.331425457580318,1,1,1,1
"Asymmetric mixture",21,0.05,TRUE,-0.28886492812244,1,1,1,1
"Asymmetric mixture",21,0.1,TRUE,-0.28886492812244,1,1,1,1
"Asymmetric mixture",21,0.2,TRUE,-0.28886492812244,1,1,1,1
"Symmetric bimodal",21,0.05,TRUE,-0.381938356312655,1,1,1,1
"Symmetric bimodal",21,0.1,TRUE,-0.381938356312655,1,1,1,1
"Symmetric bimodal",21,0.2,TRUE,-0.381938356312655,1,1,1,1
"Asymmetric mixture",22,0.05,TRUE,-0.285486829310031,3,1,2,2
"Asymmetric mixture",22,0.1,TRUE,-0.285486829310054,1,1,1,2
"Asymmetric mixture",22,0.2,TRUE,-0.285486829310054,1,1,1,2
"Symmetric bimodal",22,0.05,TRUE,-0.355442447427999,1,1,1,1
"Symmetric bimodal",22,0.1,TRUE,-0.355442447427999,1,1,1,1
"Symmetric bimodal",22,0.2,TRUE,-0.355442447427999,1,1,1,2
"Asymmetric mixture",23,0.05,TRUE,-0.344658244086368,1,1,1,1
"Asymmetric mixture",23,0.1,TRUE,-0.344658244086368,1,1,1,1
"Asymmetric mixture",23,0.2,TRUE,-0.344658244086368,1,1,1,1
"Symmetric bimodal",23,0.05,TRUE,-0.327067527659402,1,2,1,1
"Symmetric bimodal",23,0.1,TRUE,-0.327067527659402,1,2,1,1
"Symmetric bimodal",23,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",24,0.05,TRUE,-0.24967091649114,1,1,1,1
"Asymmetric mixture",24,0.1,TRUE,-0.24967091649114,1,1,1,1
"Asymmetric mixture",24,0.2,TRUE,-0.24967091649114,1,1,1,1
"Symmetric bimodal",24,0.05,TRUE,-0.29803228910535,1,1,1,1
"Symmetric bimodal",24,0.1,TRUE,-0.29803228910535,1,1,1,1
"Symmetric bimodal",24,0.2,TRUE,-0.29803228910535,1,1,1,1
"Asymmetric mixture",25,0.05,TRUE,-0.364593393547278,1,1,1,1
"Asymmetric mixture",25,0.1,TRUE,-0.364593393547278,1,1,1,1
"Asymmetric mixture",25,0.2,TRUE,-0.364593393547278,1,1,1,1
"Symmetric bimodal",25,0.05,TRUE,-0.328957880553753,1,1,1,1
"Symmetric bimodal",25,0.1,TRUE,-0.328957880553753,1,1,1,1
"Symmetric bimodal",25,0.2,TRUE,-0.328957880553753,1,1,1,1
"Asymmetric mixture",26,0.05,TRUE,-0.279374169776277,1,1,1,1
"Asymmetric mixture",26,0.1,TRUE,-0.279374169776277,1,1,1,1
"Asymmetric mixture",26,0.2,TRUE,-0.279374169776277,1,1,1,1
"Symmetric bimodal",26,0.05,TRUE,-0.325132091807469,1,1,1,1
"Symmetric bimodal",26,0.1,TRUE,-0.325132091807469,1,1,1,1
"Symmetric bimodal",26,0.2,TRUE,-0.325132091807469,1,1,1,1
"Asymmetric mixture",27,0.05,TRUE,-0.308551877475302,1,4,1,1
"Asymmetric mixture",27,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",27,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",27,0.05,TRUE,-0.325813179376811,1,1,1,1
"Symmetric bimodal",27,0.1,TRUE,-0.325813179376811,1,1,1,1
"Symmetric bimodal",27,0.2,TRUE,-0.325813179376811,1,1,1,1
"Asymmetric mixture",28,0.05,TRUE,-0.336801532129433,1,2,1,1
"Asymmetric mixture",28,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",28,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",28,0.05,TRUE,-0.354879652500108,1,1,1,1
"Symmetric bimodal",28,0.1,TRUE,-0.354879652500108,1,1,1,1
"Symmetric bimodal",28,0.2,TRUE,-0.354879652500108,1,1,1,1
"Asymmetric mixture",29,0.05,TRUE,-0.2537332653064,1,1,1,1
"Asymmetric mixture",29,0.1,TRUE,-0.2537332653064,1,1,1,1
"Asymmetric mixture",29,0.2,TRUE,-0.2537332653064,1,1,1,1
"Symmetric bimodal",29,0.05,TRUE,-0.258218470902629,1,1,1,1
"Symmetric bimodal",29,0.1,TRUE,-0.258218470902629,1,1,1,1
"Symmetric bimodal",29,0.2,TRUE,-0.258218470902629,1,1,1,1
"Asymmetric mixture",30,0.05,TRUE,-0.332860687722409,1,1,1,1
"Asymmetric mixture",30,0.1,TRUE,-0.332860687722409,1,1,1,1
"Asymmetric mixture",30,0.2,TRUE,-0.332860687722409,1,1,1,1
"Symmetric bimodal",30,0.05,TRUE,-0.267775217952504,1,1,1,1
"Symmetric bimodal",30,0.1,TRUE,-0.267775217952504,1,1,1,1
"Symmetric bimodal",30,0.2,TRUE,-0.267775217952504,1,1,1,1
"Asymmetric mixture",31,0.05,TRUE,-0.346874203831917,1,1,1,1
"Asymmetric mixture",31,0.1,TRUE,-0.346874203831917,1,1,1,1
"Asymmetric mixture",31,0.2,TRUE,-0.346874203831917,1,1,1,1
"Symmetric bimodal",31,0.05,TRUE,-0.347223719806394,1,1,1,1
"Symmetric bimodal",31,0.1,TRUE,-0.347223719806394,1,1,1,1
"Symmetric bimodal",31,0.2,TRUE,-0.347223719806394,1,1,1,1
"Asymmetric mixture",32,0.05,TRUE,-0.324931879467912,1,1,1,1
"Asymmetric mixture",32,0.1,TRUE,-0.324931879467912,1,1,1,1
"Asymmetric mixture",32,0.2,TRUE,-0.324931879467912,1,1,1,1
"Symmetric bimodal",32,0.05,TRUE,-0.297746932622515,1,1,1,1
"Symmetric bimodal",32,0.1,TRUE,-0.297746932622515,1,1,1,1
"Symmetric bimodal",32,0.2,TRUE,-0.297746932622515,1,1,1,1
"Asymmetric mixture",33,0.05,TRUE,-0.288368934031588,1,1,1,1
"Asymmetric mixture",33,0.1,TRUE,-0.288368934031588,1,1,1,1
"Asymmetric mixture",33,0.2,TRUE,-0.288368934031588,1,1,1,1
"Symmetric bimodal",33,0.05,TRUE,-0.306498705785493,1,1,1,1
"Symmetric bimodal",33,0.1,TRUE,-0.306498705785493,1,1,1,1
"Symmetric bimodal",33,0.2,TRUE,-0.306498705785493,1,1,1,1
"Asymmetric mixture",34,0.05,TRUE,-0.321483191013256,1,1,1,1
"Asymmetric mixture",34,0.1,TRUE,-0.321483191013256,1,1,1,1
"Asymmetric mixture",34,0.2,TRUE,-0.321483191013256,1,1,1,1
"Symmetric bimodal",34,0.05,TRUE,-0.346024824708341,1,1,1,1
"Symmetric bimodal",34,0.1,TRUE,-0.346024824708341,1,1,1,1
"Symmetric bimodal",34,0.2,TRUE,-0.346024824708341,1,1,1,1
"Asymmetric mixture",35,0.05,TRUE,-0.355927526318696,1,1,1,1
"Asymmetric mixture",35,0.1,TRUE,-0.355927526318696,1,1,1,1
"Asymmetric mixture",35,0.2,TRUE,-0.355927526318696,1,1,1,1
"Symmetric bimodal",35,0.05,TRUE,-0.32983136530701,1,1,1,1
"Symmetric bimodal",35,0.1,TRUE,-0.32983136530701,1,1,1,1
"Symmetric bimodal",35,0.2,TRUE,-0.32983136530701,1,1,1,1
"Asymmetric mixture",36,0.05,TRUE,-0.271481405116082,1,4,1,1
"Asymmetric mixture",36,0.1,TRUE,-0.271481405116082,1,4,1,1
"Asymmetric mixture",36,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",36,0.05,TRUE,-0.330825817214503,1,1,1,1
"Symmetric bimodal",36,0.1,TRUE,-0.330825817214503,1,1,1,1
"Symmetric bimodal",36,0.2,TRUE,-0.330825817214503,1,1,1,1
"Asymmetric mixture",37,0.05,TRUE,-0.277914264199494,1,1,1,1
"Asymmetric mixture",37,0.1,TRUE,-0.277914264199494,1,1,1,1
"Asymmetric mixture",37,0.2,TRUE,-0.277914264199494,1,1,1,1
"Symmetric bimodal",37,0.05,TRUE,-0.322098207286788,1,1,1,1
"Symmetric bimodal",37,0.1,TRUE,-0.322098207286788,1,1,1,1
"Symmetric bimodal",37,0.2,TRUE,-0.322098207286788,1,1,1,1
"Asymmetric mixture",38,0.05,TRUE,-0.340185958025383,1,1,1,1
"Asymmetric mixture",38,0.1,TRUE,-0.340185958025383,1,1,1,1
"Asymmetric mixture",38,0.2,TRUE,-0.340185958025383,1,1,1,1
"Symmetric bimodal",38,0.05,TRUE,-0.294910351937149,1,1,1,1
"Symmetric bimodal",38,0.1,TRUE,-0.294910351937149,1,1,1,1
"Symmetric bimodal",38,0.2,TRUE,-0.294910351937149,1,1,1,1
"Asymmetric mixture",39,0.05,TRUE,-0.306893976094422,1,1,1,1
"Asymmetric mixture",39,0.1,TRUE,-0.306893976094422,1,1,1,1
"Asymmetric mixture",39,0.2,TRUE,-0.306893976094422,1,1,1,1
"Symmetric bimodal",39,0.05,TRUE,-0.329551926084425,1,5,1,1
"Symmetric bimodal",39,0.1,TRUE,-0.329551926084425,1,5,1,1
"Symmetric bimodal",39,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",40,0.05,TRUE,-0.334598401623848,1,1,1,1
"Asymmetric mixture",40,0.1,TRUE,-0.334598401623848,1,1,1,1
"Asymmetric mixture",40,0.2,TRUE,-0.334598401623848,1,1,1,1
"Symmetric bimodal",40,0.05,TRUE,-0.310318359424985,1,1,1,1
"Symmetric bimodal",40,0.1,TRUE,-0.310318359424985,1,1,1,1
"Symmetric bimodal",40,0.2,TRUE,-0.310318359424985,1,1,1,1
"Asymmetric mixture",41,0.05,TRUE,-0.359868232539434,1,1,1,1
"Asymmetric mixture",41,0.1,TRUE,-0.359868232539434,1,1,1,1
"Asymmetric mixture",41,0.2,TRUE,-0.359868232539434,1,1,1,1
"Symmetric bimodal",41,0.05,TRUE,-0.354437597350112,1,1,1,1
"Symmetric bimodal",41,0.1,TRUE,-0.354437597350112,1,1,1,1
"Symmetric bimodal",41,0.2,TRUE,-0.354437597350112,1,1,1,1
"Asymmetric mixture",42,0.05,TRUE,-0.308695808481961,1,1,1,1
"Asymmetric mixture",42,0.1,TRUE,-0.308695808481961,1,1,1,1
"Asymmetric mixture",42,0.2,TRUE,-0.308695808481961,1,1,1,1
"Symmetric bimodal",42,0.05,TRUE,-0.332747509236168,1,1,1,1
"Symmetric bimodal",42,0.1,TRUE,-0.332747509236168,1,1,1,1
"Symmetric bimodal",42,0.2,TRUE,-0.332747509236168,1,1,1,1
"Asymmetric mixture",43,0.05,TRUE,-0.321377150818239,1,1,1,1
"Asymmetric mixture",43,0.1,TRUE,-0.321377150818239,1,1,1,1
"Asymmetric mixture",43,0.2,TRUE,-0.321377150818239,1,1,1,1
"Symmetric bimodal",43,0.05,TRUE,-0.333060659964035,1,1,1,1
"Symmetric bimodal",43,0.1,TRUE,-0.333060659964035,1,1,1,1
"Symmetric bimodal",43,0.2,TRUE,-0.333060659964035,1,1,1,1
"Asymmetric mixture",44,0.05,TRUE,-0.292653351136575,1,1,1,1
"Asymmetric mixture",44,0.1,TRUE,-0.292653351136575,1,1,1,1
"Asymmetric mixture",44,0.2,TRUE,-0.292653351136575,1,1,1,1
"Symmetric bimodal",44,0.05,TRUE,-0.352582190012112,1,1,1,1
"Symmetric bimodal",44,0.1,TRUE,-0.352582190012112,1,1,1,1
"Symmetric bimodal",44,0.2,TRUE,-0.352582190012112,1,1,1,2
"Asymmetric mixture",45,0.05,TRUE,-0.34702061326452,5,1,1,1
"Asymmetric mixture",45,0.1,TRUE,-0.347020613264533,3,1,1,1
"Asymmetric mixture",45,0.2,TRUE,-0.347020613264518,5,1,1,1
"Symmetric bimodal",45,0.05,TRUE,-0.32085230777829,1,3,1,1
"Symmetric bimodal",45,0.1,TRUE,-0.320852307778292,1,5,1,1
"Symmetric bimodal",45,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",46,0.05,TRUE,-0.357075372114509,1,1,1,1
"Asymmetric mixture",46,0.1,TRUE,-0.357075372114509,1,1,1,1
"Asymmetric mixture",46,0.2,TRUE,-0.357075372114509,1,1,1,1
"Symmetric bimodal",46,0.05,TRUE,-0.368741820426647,1,1,1,1
"Symmetric bimodal",46,0.1,TRUE,-0.368741820426647,1,1,1,1
"Symmetric bimodal",46,0.2,TRUE,-0.368741820426647,1,1,1,1
"Asymmetric mixture",47,0.05,TRUE,-0.330662315324365,1,1,1,1
"Asymmetric mixture",47,0.1,TRUE,-0.330662315324365,1,1,1,1
"Asymmetric mixture",47,0.2,TRUE,-0.330662315324365,1,1,1,1
"Symmetric bimodal",47,0.05,TRUE,-0.315398592900505,1,1,1,1
"Symmetric bimodal",47,0.1,TRUE,-0.315398592900505,1,1,1,1
"Symmetric bimodal",47,0.2,TRUE,-0.315398592900505,1,1,1,1
"Asymmetric mixture",48,0.05,TRUE,-0.333611454512581,1,1,1,1
"Asymmetric mixture",48,0.1,TRUE,-0.333611454512581,1,1,1,1
"Asymmetric mixture",48,0.2,TRUE,-0.333611454512581,1,1,1,1
"Symmetric bimodal",48,0.05,TRUE,-0.285252074069527,1,1,1,1
"Symmetric bimodal",48,0.1,TRUE,-0.285252074069527,1,1,1,1
"Symmetric bimodal",48,0.2,TRUE,-0.285252074069527,1,1,1,1
"Asymmetric mixture",49,0.05,TRUE,-0.343529225998239,1,1,1,1
"Asymmetric mixture",49,0.1,TRUE,-0.343529225998239,1,1,1,1
"Asymmetric mixture",49,0.2,TRUE,-0.343529225998239,1,1,1,1
"Symmetric bimodal",49,0.05,TRUE,-0.373813771095407,1,1,1,1
"Symmetric bimodal",49,0.1,TRUE,-0.373813771095407,1,1,1,1
"Symmetric bimodal",49,0.2,TRUE,-0.373813771095407,1,1,1,1
"Asymmetric mixture",50,0.05,TRUE,-0.323482991678162,1,1,1,1
"Asymmetric mixture",50,0.1,TRUE,-0.323482991678162,1,1,1,1
"Asymmetric mixture",50,0.2,TRUE,-0.323482991678162,1,1,1,1
"Symmetric bimodal",50,0.05,TRUE,-0.304864361472245,1,1,1,1
"Symmetric bimodal",50,0.1,TRUE,-0.304864361472245,1,1,1,1
"Symmetric bimodal",50,0.2,TRUE,-0.304864361472245,1,1,1,1
"Asymmetric mixture",51,0.05,TRUE,-0.320180866802898,1,1,1,1
"Asymmetric mixture",51,0.1,TRUE,-0.320180866802898,1,1,1,1
"Asymmetric mixture",51,0.2,TRUE,-0.320180866802898,1,1,1,1
"Symmetric bimodal",51,0.05,TRUE,-0.328232419610204,1,1,1,1
"Symmetric bimodal",51,0.1,TRUE,-0.328232419610204,1,1,1,1
"Symmetric bimodal",51,0.2,TRUE,-0.328232419610204,1,1,1,1
"Asymmetric mixture",52,0.05,TRUE,-0.265836138210892,1,1,1,1
"Asymmetric mixture",52,0.1,TRUE,-0.265836138210892,1,1,1,1
"Asymmetric mixture",52,0.2,TRUE,-0.265836138210892,1,1,1,1
"Symmetric bimodal",52,0.05,TRUE,-0.288566814843477,1,1,1,1
"Symmetric bimodal",52,0.1,TRUE,-0.288566814843477,1,1,1,1
"Symmetric bimodal",52,0.2,TRUE,-0.288566814843477,1,1,1,1
"Asymmetric mixture",53,0.05,TRUE,-0.346437236782955,2,1,1,1
"Asymmetric mixture",53,0.1,TRUE,-0.346437236782955,5,1,1,1
"Asymmetric mixture",53,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",53,0.05,TRUE,-0.295626062976606,1,1,1,1
"Symmetric bimodal",53,0.1,TRUE,-0.295626062976606,1,1,1,1
"Symmetric bimodal",53,0.2,TRUE,-0.295626062976606,1,1,1,1
"Asymmetric mixture",54,0.05,TRUE,-0.337400361279151,1,1,1,1
"Asymmetric mixture",54,0.1,TRUE,-0.337400361279151,1,1,1,1
"Asymmetric mixture",54,0.2,TRUE,-0.337400361279151,1,1,1,1
"Symmetric bimodal",54,0.05,TRUE,-0.336172172466215,1,1,1,1
"Symmetric bimodal",54,0.1,TRUE,-0.336172172466215,1,1,1,1
"Symmetric bimodal",54,0.2,TRUE,-0.336172172466215,1,1,1,1
"Asymmetric mixture",55,0.05,TRUE,-0.308268227178183,1,1,1,1
"Asymmetric mixture",55,0.1,TRUE,-0.308268227178183,1,1,1,1
"Asymmetric mixture",55,0.2,TRUE,-0.308268227178183,1,1,1,1
"Symmetric bimodal",55,0.05,TRUE,-0.296161295089761,1,1,1,1
"Symmetric bimodal",55,0.1,TRUE,-0.296161295089761,1,1,1,1
"Symmetric bimodal",55,0.2,TRUE,-0.296161295089761,1,1,1,1
"Asymmetric mixture",56,0.05,TRUE,-0.303811711984098,1,1,1,1
"Asymmetric mixture",56,0.1,TRUE,-0.303811711984098,1,1,1,1
"Asymmetric mixture",56,0.2,TRUE,-0.303811711984098,1,1,1,1
"Symmetric bimodal",56,0.05,TRUE,-0.270063789960484,1,1,1,1
"Symmetric bimodal",56,0.1,TRUE,-0.270063789960484,1,1,1,1
"Symmetric bimodal",56,0.2,TRUE,-0.270063789960484,1,1,1,2
"Asymmetric mixture",57,0.05,TRUE,-0.348658629366782,1,1,1,1
"Asymmetric mixture",57,0.1,TRUE,-0.348658629366782,1,1,1,1
"Asymmetric mixture",57,0.2,TRUE,-0.348658629366782,1,1,1,1
"Symmetric bimodal",57,0.05,TRUE,-0.268764326606826,1,1,1,1
"Symmetric bimodal",57,0.1,TRUE,-0.268764326606826,1,1,1,1
"Symmetric bimodal",57,0.2,TRUE,-0.268764326606826,1,1,2,1
"Asymmetric mixture",58,0.05,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",58,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",58,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",58,0.05,TRUE,-0.312754684238422,1,2,2,1
"Symmetric bimodal",58,0.1,TRUE,-0.312754684238432,1,4,1,1
"Symmetric bimodal",58,0.2,TRUE,-0.605592436490456,1,5,1,1
"Asymmetric mixture",59,0.05,TRUE,-0.298067669046597,1,2,1,1
"Asymmetric mixture",59,0.1,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",59,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",59,0.05,TRUE,-0.37768472316022,1,1,1,1
"Symmetric bimodal",59,0.1,TRUE,-0.37768472316022,1,1,1,1
"Symmetric bimodal",59,0.2,TRUE,-0.37768472316022,1,1,1,1
"Asymmetric mixture",60,0.05,TRUE,-0.383586685699663,1,1,1,1
"Asymmetric mixture",60,0.1,TRUE,-0.383586685699663,1,1,1,1
"Asymmetric mixture",60,0.2,TRUE,-0.383586685699663,1,1,1,1
"Symmetric bimodal",60,0.05,FALSE,NA,NA,NA,NA,NA
