"Study","SampleSize","Scenario","Replication","Method","Success"
"Main",500,"Skew-normal",855,"OLS",TRUE
"Main",500,"Skew-normal",855,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",898,"OLS",TRUE
"Main",200,"Asymmetric mixture",898,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",869,"OLS",TRUE
"Main",500,"Asymmetric mixture",869,"Semiparametric",TRUE
"Main",500,"Skew-normal",321,"OLS",TRUE
"Main",500,"Skew-normal",321,"Semiparametric",TRUE
"Main",200,"Gaussian",845,"OLS",TRUE
"Main",200,"Gaussian",845,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",798,"OLS",TRUE
"Main",500,"Symmetric bimodal",798,"Semiparametric",TRUE
"Main",500,"Skew-normal",872,"OLS",TRUE
"Main",500,"Skew-normal",872,"Semiparametric",TRUE
"Main",500,"Gaussian",894,"OLS",TRUE
"Main",500,"Gaussian",894,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",600,"OLS",TRUE
"Main",200,"Symmetric bimodal",600,"Semiparametric",TRUE
"Main",200,"Skew-normal",240,"OLS",TRUE
"Main",200,"Skew-normal",240,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",56,"OLS",TRUE
"Main",500,"Symmetric bimodal",56,"Semiparametric",TRUE
"Main",200,"Skew-normal",44,"OLS",TRUE
"Main",200,"Skew-normal",44,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",791,"OLS",TRUE
"Main",500,"Asymmetric mixture",791,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",753,"OLS",TRUE
"Main",200,"Asymmetric mixture",753,"Semiparametric",TRUE
"Main",500,"Gaussian",844,"OLS",TRUE
"Main",500,"Gaussian",844,"Semiparametric",TRUE
"Main",200,"Skew-normal",640,"OLS",TRUE
"Main",200,"Skew-normal",640,"Semiparametric",TRUE
"Main",500,"Skew-normal",52,"OLS",TRUE
"Main",500,"Skew-normal",52,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",101,"OLS",TRUE
"Main",500,"Asymmetric mixture",101,"Semiparametric",TRUE
"Main",500,"Gaussian",881,"OLS",TRUE
"Main",500,"Gaussian",881,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",650,"OLS",TRUE
"Main",500,"Asymmetric mixture",650,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",291,"OLS",TRUE
"Main",200,"Asymmetric mixture",291,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",978,"OLS",TRUE
"Main",200,"Symmetric bimodal",978,"Semiparametric",FALSE
"Main",500,"Skew-normal",13,"OLS",TRUE
"Main",500,"Skew-normal",13,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",450,"OLS",TRUE
"Main",500,"Asymmetric mixture",450,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",383,"OLS",TRUE
"Main",500,"Asymmetric mixture",383,"Semiparametric",TRUE
"Main",200,"Skew-normal",535,"OLS",TRUE
"Main",200,"Skew-normal",535,"Semiparametric",TRUE
"Main",200,"Skew-normal",438,"OLS",TRUE
"Main",200,"Skew-normal",438,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",343,"OLS",TRUE
"Main",500,"Symmetric bimodal",343,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",55,"OLS",TRUE
"Main",500,"Symmetric bimodal",55,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",718,"OLS",TRUE
"Main",500,"Symmetric bimodal",718,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",51,"OLS",TRUE
"Main",500,"Asymmetric mixture",51,"Semiparametric",TRUE
"Main",500,"Gaussian",194,"OLS",TRUE
"Main",500,"Gaussian",194,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",810,"OLS",TRUE
"Main",500,"Asymmetric mixture",810,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",253,"OLS",TRUE
"Main",500,"Asymmetric mixture",253,"Semiparametric",TRUE
"Main",500,"Skew-normal",769,"OLS",TRUE
"Main",500,"Skew-normal",769,"Semiparametric",TRUE
"Main",200,"Gaussian",131,"OLS",TRUE
"Main",200,"Gaussian",131,"Semiparametric",TRUE
"Main",200,"Skew-normal",656,"OLS",TRUE
"Main",200,"Skew-normal",656,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",502,"OLS",TRUE
"Main",200,"Symmetric bimodal",502,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",686,"OLS",TRUE
"Main",500,"Asymmetric mixture",686,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",709,"OLS",TRUE
"Main",200,"Asymmetric mixture",709,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",175,"OLS",TRUE
"Main",500,"Symmetric bimodal",175,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",72,"OLS",TRUE
"Main",200,"Symmetric bimodal",72,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",270,"OLS",TRUE
"Main",500,"Asymmetric mixture",270,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",595,"OLS",TRUE
"Main",200,"Symmetric bimodal",595,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",677,"OLS",TRUE
"Main",500,"Symmetric bimodal",677,"Semiparametric",TRUE
"Main",200,"Skew-normal",710,"OLS",TRUE
"Main",200,"Skew-normal",710,"Semiparametric",TRUE
"Main",200,"Skew-normal",799,"OLS",TRUE
"Main",200,"Skew-normal",799,"Semiparametric",TRUE
"Main",500,"Gaussian",102,"OLS",TRUE
"Main",500,"Gaussian",102,"Semiparametric",TRUE
"Main",500,"Skew-normal",243,"OLS",TRUE
"Main",500,"Skew-normal",243,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",571,"OLS",TRUE
"Main",200,"Asymmetric mixture",571,"Semiparametric",TRUE
"Main",200,"Gaussian",703,"OLS",TRUE
"Main",200,"Gaussian",703,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",166,"OLS",TRUE
"Main",500,"Asymmetric mixture",166,"Semiparametric",TRUE
"Main",200,"Gaussian",95,"OLS",TRUE
"Main",200,"Gaussian",95,"Semiparametric",TRUE
"Main",500,"Gaussian",495,"OLS",TRUE
"Main",500,"Gaussian",495,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",84,"OLS",TRUE
"Main",200,"Asymmetric mixture",84,"Semiparametric",TRUE
"Main",500,"Skew-normal",72,"OLS",TRUE
"Main",500,"Skew-normal",72,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",66,"OLS",TRUE
"Main",200,"Symmetric bimodal",66,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",893,"OLS",TRUE
"Main",500,"Asymmetric mixture",893,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",258,"OLS",TRUE
"Main",200,"Symmetric bimodal",258,"Semiparametric",TRUE
"Main",500,"Gaussian",605,"OLS",TRUE
"Main",500,"Gaussian",605,"Semiparametric",TRUE
"Main",500,"Skew-normal",146,"OLS",TRUE
"Main",500,"Skew-normal",146,"Semiparametric",TRUE
"Main",200,"Gaussian",280,"OLS",TRUE
"Main",200,"Gaussian",280,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",980,"OLS",TRUE
"Main",500,"Asymmetric mixture",980,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",257,"OLS",TRUE
"Main",500,"Symmetric bimodal",257,"Semiparametric",TRUE
"Main",500,"Skew-normal",41,"OLS",TRUE
"Main",500,"Skew-normal",41,"Semiparametric",TRUE
"Main",500,"Skew-normal",844,"OLS",TRUE
"Main",500,"Skew-normal",844,"Semiparametric",TRUE
"Main",200,"Skew-normal",925,"OLS",TRUE
"Main",200,"Skew-normal",925,"Semiparametric",TRUE
"Main",200,"Gaussian",388,"OLS",TRUE
"Main",200,"Gaussian",388,"Semiparametric",TRUE
"Main",500,"Skew-normal",149,"OLS",TRUE
"Main",500,"Skew-normal",149,"Semiparametric",TRUE
"Main",200,"Gaussian",990,"OLS",TRUE
"Main",200,"Gaussian",990,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",675,"OLS",TRUE
"Main",500,"Symmetric bimodal",675,"Semiparametric",TRUE
"Main",200,"Skew-normal",690,"OLS",TRUE
"Main",200,"Skew-normal",690,"Semiparametric",TRUE
"Main",500,"Gaussian",52,"OLS",TRUE
"Main",500,"Gaussian",52,"Semiparametric",TRUE
"Main",200,"Gaussian",962,"OLS",TRUE
"Main",200,"Gaussian",962,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",239,"OLS",TRUE
"Main",200,"Symmetric bimodal",239,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",430,"OLS",TRUE
"Main",200,"Asymmetric mixture",430,"Semiparametric",FALSE
"Main",500,"Gaussian",776,"OLS",TRUE
"Main",500,"Gaussian",776,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",574,"OLS",TRUE
"Main",500,"Asymmetric mixture",574,"Semiparametric",TRUE
"Main",500,"Skew-normal",200,"OLS",TRUE
"Main",500,"Skew-normal",200,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",536,"OLS",TRUE
"Main",200,"Symmetric bimodal",536,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",632,"OLS",TRUE
"Main",500,"Symmetric bimodal",632,"Semiparametric",TRUE
"Main",200,"Gaussian",851,"OLS",TRUE
"Main",200,"Gaussian",851,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",17,"OLS",TRUE
"Main",200,"Asymmetric mixture",17,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",528,"OLS",TRUE
"Main",500,"Asymmetric mixture",528,"Semiparametric",TRUE
"Main",200,"Gaussian",922,"OLS",TRUE
"Main",200,"Gaussian",922,"Semiparametric",TRUE
"Main",500,"Skew-normal",284,"OLS",TRUE
"Main",500,"Skew-normal",284,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",464,"OLS",TRUE
"Main",200,"Symmetric bimodal",464,"Semiparametric",TRUE
"Main",500,"Gaussian",154,"OLS",TRUE
"Main",500,"Gaussian",154,"Semiparametric",TRUE
"Main",200,"Gaussian",195,"OLS",TRUE
"Main",200,"Gaussian",195,"Semiparametric",TRUE
"Main",200,"Skew-normal",775,"OLS",TRUE
"Main",200,"Skew-normal",775,"Semiparametric",TRUE
"Main",200,"Skew-normal",774,"OLS",TRUE
"Main",200,"Skew-normal",774,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",488,"OLS",TRUE
"Main",500,"Asymmetric mixture",488,"Semiparametric",TRUE
"Main",500,"Skew-normal",19,"OLS",TRUE
"Main",500,"Skew-normal",19,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",393,"OLS",TRUE
"Main",500,"Asymmetric mixture",393,"Semiparametric",TRUE
"Main",200,"Gaussian",343,"OLS",TRUE
"Main",200,"Gaussian",343,"Semiparametric",TRUE
"Main",200,"Gaussian",291,"OLS",TRUE
"Main",200,"Gaussian",291,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",718,"OLS",TRUE
"Main",200,"Asymmetric mixture",718,"Semiparametric",TRUE
"Main",200,"Gaussian",158,"OLS",TRUE
"Main",200,"Gaussian",158,"Semiparametric",TRUE
"Main",500,"Gaussian",475,"OLS",TRUE
"Main",500,"Gaussian",475,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",423,"OLS",TRUE
"Main",500,"Symmetric bimodal",423,"Semiparametric",TRUE
"Main",200,"Gaussian",409,"OLS",TRUE
"Main",200,"Gaussian",409,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",924,"OLS",TRUE
"Main",500,"Asymmetric mixture",924,"Semiparametric",TRUE
"Main",200,"Skew-normal",978,"OLS",TRUE
"Main",200,"Skew-normal",978,"Semiparametric",TRUE
"Main",500,"Skew-normal",118,"OLS",TRUE
"Main",500,"Skew-normal",118,"Semiparametric",TRUE
"Main",200,"Gaussian",268,"OLS",TRUE
"Main",200,"Gaussian",268,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",595,"OLS",TRUE
"Main",200,"Asymmetric mixture",595,"Semiparametric",TRUE
"Main",500,"Gaussian",192,"OLS",TRUE
"Main",500,"Gaussian",192,"Semiparametric",TRUE
"Main",500,"Gaussian",265,"OLS",TRUE
"Main",500,"Gaussian",265,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",280,"OLS",TRUE
"Main",200,"Symmetric bimodal",280,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",741,"OLS",TRUE
"Main",200,"Asymmetric mixture",741,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",619,"OLS",TRUE
"Main",500,"Symmetric bimodal",619,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",680,"OLS",TRUE
"Main",200,"Symmetric bimodal",680,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",924,"OLS",TRUE
"Main",200,"Symmetric bimodal",924,"Semiparametric",TRUE
"Main",500,"Gaussian",661,"OLS",TRUE
"Main",500,"Gaussian",661,"Semiparametric",TRUE
"Main",200,"Skew-normal",417,"OLS",TRUE
"Main",200,"Skew-normal",417,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",740,"OLS",TRUE
"Main",500,"Asymmetric mixture",740,"Semiparametric",TRUE
"Main",500,"Gaussian",771,"OLS",TRUE
"Main",500,"Gaussian",771,"Semiparametric",TRUE
"Main",200,"Skew-normal",368,"OLS",TRUE
"Main",200,"Skew-normal",368,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",680,"OLS",TRUE
"Main",500,"Symmetric bimodal",680,"Semiparametric",TRUE
"Main",500,"Skew-normal",930,"OLS",TRUE
"Main",500,"Skew-normal",930,"Semiparametric",TRUE
"Main",200,"Skew-normal",849,"OLS",TRUE
"Main",200,"Skew-normal",849,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",946,"OLS",TRUE
"Main",500,"Asymmetric mixture",946,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",399,"OLS",TRUE
"Main",500,"Symmetric bimodal",399,"Semiparametric",TRUE
"Main",500,"Gaussian",43,"OLS",TRUE
"Main",500,"Gaussian",43,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",455,"OLS",TRUE
"Main",200,"Asymmetric mixture",455,"Semiparametric",FALSE
"Main",500,"Gaussian",59,"OLS",TRUE
"Main",500,"Gaussian",59,"Semiparametric",TRUE
"Main",200,"Gaussian",312,"OLS",TRUE
"Main",200,"Gaussian",312,"Semiparametric",TRUE
"Main",500,"Skew-normal",790,"OLS",TRUE
"Main",500,"Skew-normal",790,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",767,"OLS",TRUE
"Main",200,"Symmetric bimodal",767,"Semiparametric",TRUE
"Main",200,"Gaussian",737,"OLS",TRUE
"Main",200,"Gaussian",737,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",882,"OLS",TRUE
"Main",500,"Asymmetric mixture",882,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",432,"OLS",TRUE
"Main",500,"Symmetric bimodal",432,"Semiparametric",TRUE
"Main",200,"Gaussian",514,"OLS",TRUE
"Main",200,"Gaussian",514,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",948,"OLS",TRUE
"Main",500,"Symmetric bimodal",948,"Semiparametric",TRUE
"Main",200,"Gaussian",515,"OLS",TRUE
"Main",200,"Gaussian",515,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",410,"OLS",TRUE
"Main",500,"Symmetric bimodal",410,"Semiparametric",TRUE
"Main",500,"Skew-normal",538,"OLS",TRUE
"Main",500,"Skew-normal",538,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",572,"OLS",TRUE
"Main",200,"Symmetric bimodal",572,"Semiparametric",TRUE
"Main",200,"Skew-normal",695,"OLS",TRUE
"Main",200,"Skew-normal",695,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",931,"OLS",TRUE
"Main",500,"Symmetric bimodal",931,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",540,"OLS",TRUE
"Main",200,"Symmetric bimodal",540,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",922,"OLS",TRUE
"Main",500,"Asymmetric mixture",922,"Semiparametric",TRUE
"Main",500,"Skew-normal",418,"OLS",TRUE
"Main",500,"Skew-normal",418,"Semiparametric",TRUE
"Main",500,"Skew-normal",395,"OLS",TRUE
"Main",500,"Skew-normal",395,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",556,"OLS",TRUE
"Main",200,"Symmetric bimodal",556,"Semiparametric",TRUE
"Main",500,"Gaussian",931,"OLS",TRUE
"Main",500,"Gaussian",931,"Semiparametric",TRUE
"Main",500,"Gaussian",404,"OLS",TRUE
"Main",500,"Gaussian",404,"Semiparametric",TRUE
"Main",200,"Gaussian",105,"OLS",TRUE
"Main",200,"Gaussian",105,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",999,"OLS",TRUE
"Main",200,"Symmetric bimodal",999,"Semiparametric",TRUE
"Main",200,"Gaussian",263,"OLS",TRUE
"Main",200,"Gaussian",263,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",568,"OLS",TRUE
"Main",500,"Symmetric bimodal",568,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",846,"OLS",TRUE
"Main",200,"Asymmetric mixture",846,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",167,"OLS",TRUE
"Main",200,"Asymmetric mixture",167,"Semiparametric",TRUE
"Main",200,"Skew-normal",976,"OLS",TRUE
"Main",200,"Skew-normal",976,"Semiparametric",TRUE
"Main",500,"Skew-normal",718,"OLS",TRUE
"Main",500,"Skew-normal",718,"Semiparametric",TRUE
"Main",200,"Skew-normal",346,"OLS",TRUE
"Main",200,"Skew-normal",346,"Semiparametric",TRUE
"Main",500,"Gaussian",903,"OLS",TRUE
"Main",500,"Gaussian",903,"Semiparametric",TRUE
"Main",200,"Gaussian",127,"OLS",TRUE
"Main",200,"Gaussian",127,"Semiparametric",TRUE
"Main",200,"Skew-normal",822,"OLS",TRUE
"Main",200,"Skew-normal",822,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",627,"OLS",TRUE
"Main",200,"Asymmetric mixture",627,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",259,"OLS",TRUE
"Main",500,"Symmetric bimodal",259,"Semiparametric",TRUE
"Main",200,"Skew-normal",860,"OLS",TRUE
"Main",200,"Skew-normal",860,"Semiparametric",TRUE
"Main",200,"Skew-normal",111,"OLS",TRUE
"Main",200,"Skew-normal",111,"Semiparametric",TRUE
"Main",200,"Gaussian",798,"OLS",TRUE
"Main",200,"Gaussian",798,"Semiparametric",TRUE
"Main",200,"Skew-normal",25,"OLS",TRUE
"Main",200,"Skew-normal",25,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",401,"OLS",TRUE
"Main",500,"Asymmetric mixture",401,"Semiparametric",TRUE
"Main",500,"Skew-normal",918,"OLS",TRUE
"Main",500,"Skew-normal",918,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",482,"OLS",TRUE
"Main",200,"Asymmetric mixture",482,"Semiparametric",TRUE
"Main",200,"Gaussian",953,"OLS",TRUE
"Main",200,"Gaussian",953,"Semiparametric",TRUE
"Main",500,"Skew-normal",424,"OLS",TRUE
"Main",500,"Skew-normal",424,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",85,"OLS",TRUE
"Main",500,"Symmetric bimodal",85,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",60,"OLS",TRUE
"Main",500,"Asymmetric mixture",60,"Semiparametric",TRUE
"Main",200,"Gaussian",232,"OLS",TRUE
"Main",200,"Gaussian",232,"Semiparametric",TRUE
"Main",500,"Gaussian",411,"OLS",TRUE
"Main",500,"Gaussian",411,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",177,"OLS",TRUE
"Main",500,"Symmetric bimodal",177,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",148,"OLS",TRUE
"Main",500,"Symmetric bimodal",148,"Semiparametric",TRUE
"Main",200,"Skew-normal",22,"OLS",TRUE
"Main",200,"Skew-normal",22,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",204,"OLS",TRUE
"Main",200,"Asymmetric mixture",204,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",273,"OLS",TRUE
"Main",200,"Symmetric bimodal",273,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",156,"OLS",TRUE
"Main",500,"Symmetric bimodal",156,"Semiparametric",TRUE
"Main",200,"Skew-normal",32,"OLS",TRUE
"Main",200,"Skew-normal",32,"Semiparametric",TRUE
"Main",500,"Gaussian",623,"OLS",TRUE
"Main",500,"Gaussian",623,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",475,"OLS",TRUE
"Main",200,"Symmetric bimodal",475,"Semiparametric",FALSE
"Main",500,"Symmetric bimodal",943,"OLS",TRUE
"Main",500,"Symmetric bimodal",943,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",970,"OLS",TRUE
"Main",500,"Asymmetric mixture",970,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",608,"OLS",TRUE
"Main",500,"Symmetric bimodal",608,"Semiparametric",TRUE
"Main",200,"Gaussian",904,"OLS",TRUE
"Main",200,"Gaussian",904,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",636,"OLS",TRUE
"Main",500,"Asymmetric mixture",636,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",148,"OLS",TRUE
"Main",200,"Asymmetric mixture",148,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",813,"OLS",TRUE
"Main",200,"Symmetric bimodal",813,"Semiparametric",TRUE
"Main",500,"Skew-normal",439,"OLS",TRUE
"Main",500,"Skew-normal",439,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",339,"OLS",TRUE
"Main",500,"Symmetric bimodal",339,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",995,"OLS",TRUE
"Main",500,"Asymmetric mixture",995,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",526,"OLS",TRUE
"Main",200,"Symmetric bimodal",526,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",230,"OLS",TRUE
"Main",500,"Asymmetric mixture",230,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",605,"OLS",TRUE
"Main",200,"Symmetric bimodal",605,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",576,"OLS",TRUE
"Main",200,"Asymmetric mixture",576,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",10,"OLS",TRUE
"Main",500,"Symmetric bimodal",10,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",554,"OLS",TRUE
"Main",200,"Asymmetric mixture",554,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",690,"OLS",TRUE
"Main",500,"Asymmetric mixture",690,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",604,"OLS",TRUE
"Main",200,"Symmetric bimodal",604,"Semiparametric",TRUE
"Main",500,"Skew-normal",23,"OLS",TRUE
"Main",500,"Skew-normal",23,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",25,"OLS",TRUE
"Main",500,"Symmetric bimodal",25,"Semiparametric",TRUE
"Main",200,"Skew-normal",876,"OLS",TRUE
"Main",200,"Skew-normal",876,"Semiparametric",TRUE
"Main",500,"Skew-normal",100,"OLS",TRUE
"Main",500,"Skew-normal",100,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",851,"OLS",TRUE
"Main",500,"Symmetric bimodal",851,"Semiparametric",TRUE
"Main",500,"Gaussian",397,"OLS",TRUE
"Main",500,"Gaussian",397,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",163,"OLS",TRUE
"Main",200,"Symmetric bimodal",163,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",510,"OLS",TRUE
"Main",500,"Symmetric bimodal",510,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",797,"OLS",TRUE
"Main",500,"Symmetric bimodal",797,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",234,"OLS",TRUE
"Main",200,"Symmetric bimodal",234,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",87,"OLS",TRUE
"Main",200,"Asymmetric mixture",87,"Semiparametric",FALSE
"Main",200,"Symmetric bimodal",140,"OLS",TRUE
"Main",200,"Symmetric bimodal",140,"Semiparametric",FALSE
"Main",500,"Gaussian",441,"OLS",TRUE
"Main",500,"Gaussian",441,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",800,"OLS",TRUE
"Main",200,"Asymmetric mixture",800,"Semiparametric",FALSE
"Main",200,"Symmetric bimodal",202,"OLS",TRUE
"Main",200,"Symmetric bimodal",202,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",969,"OLS",TRUE
"Main",500,"Symmetric bimodal",969,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",448,"OLS",TRUE
"Main",500,"Asymmetric mixture",448,"Semiparametric",TRUE
"Main",200,"Skew-normal",213,"OLS",TRUE
"Main",200,"Skew-normal",213,"Semiparametric",TRUE
"Main",200,"Gaussian",556,"OLS",TRUE
"Main",200,"Gaussian",556,"Semiparametric",TRUE
"Main",500,"Skew-normal",588,"OLS",TRUE
"Main",500,"Skew-normal",588,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",707,"OLS",TRUE
"Main",200,"Asymmetric mixture",707,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",547,"OLS",TRUE
"Main",200,"Symmetric bimodal",547,"Semiparametric",TRUE
"Main",200,"Skew-normal",613,"OLS",TRUE
"Main",200,"Skew-normal",613,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",899,"OLS",TRUE
"Main",200,"Symmetric bimodal",899,"Semiparametric",TRUE
"Main",500,"Skew-normal",495,"OLS",TRUE
"Main",500,"Skew-normal",495,"Semiparametric",TRUE
"Main",500,"Skew-normal",69,"OLS",TRUE
"Main",500,"Skew-normal",69,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",693,"OLS",TRUE
"Main",200,"Symmetric bimodal",693,"Semiparametric",FALSE
"Main",200,"Gaussian",230,"OLS",TRUE
"Main",200,"Gaussian",230,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",271,"OLS",TRUE
"Main",200,"Asymmetric mixture",271,"Semiparametric",FALSE
"Main",200,"Gaussian",629,"OLS",TRUE
"Main",200,"Gaussian",629,"Semiparametric",TRUE
"Main",200,"Skew-normal",965,"OLS",TRUE
"Main",200,"Skew-normal",965,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",37,"OLS",TRUE
"Main",500,"Asymmetric mixture",37,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",561,"OLS",TRUE
"Main",500,"Asymmetric mixture",561,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",693,"OLS",TRUE
"Main",200,"Asymmetric mixture",693,"Semiparametric",FALSE
"Main",500,"Gaussian",625,"OLS",TRUE
"Main",500,"Gaussian",625,"Semiparametric",TRUE
"Main",200,"Gaussian",921,"OLS",TRUE
"Main",200,"Gaussian",921,"Semiparametric",TRUE
"Main",500,"Gaussian",438,"OLS",TRUE
"Main",500,"Gaussian",438,"Semiparametric",TRUE
"Main",500,"Skew-normal",437,"OLS",TRUE
"Main",500,"Skew-normal",437,"Semiparametric",TRUE
"Main",200,"Gaussian",592,"OLS",TRUE
"Main",200,"Gaussian",592,"Semiparametric",TRUE
"Main",500,"Skew-normal",834,"OLS",TRUE
"Main",500,"Skew-normal",834,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",271,"OLS",TRUE
"Main",200,"Symmetric bimodal",271,"Semiparametric",TRUE
"Main",500,"Skew-normal",433,"OLS",TRUE
