"Study","SampleSize","Scenario","Replication","Effect","Estimate","StdError","Lower","Upper","Method"
"Main",500,"Symmetric bimodal",947,"PNIE",-0.2505695141069,0.071773454587874,-0.391242900145154,-0.109896128068646,"OLS"
"Main",500,"Symmetric bimodal",947,"TNIE",0.0414794514353868,0.0218764807216647,-0.00139766288756071,0.0843565657583343,"OLS"
"Main",500,"Symmetric bimodal",947,"PNDE",0.635302628000354,0.105992102398886,0.427561924652855,0.843043331347853,"OLS"
"Main",500,"Symmetric bimodal",947,"TNDE",0.92735159354264,0.107080818573995,0.717477045702543,1.13722614138274,"OLS"
"Main",500,"Symmetric bimodal",947,"TE",0.67678207943574,0.100916551326611,0.478989273391595,0.874574885479886,"OLS"
"Main",500,"Symmetric bimodal",947,"PNIE",-0.291031506851031,0.0198274383221576,-0.329892571868149,-0.252170441833913,"Semiparametric"
"Main",500,"Symmetric bimodal",947,"TNIE",0.0804993184279619,0.00735971408105513,0.0660745438925815,0.0949240929633422,"Semiparametric"
"Main",500,"Symmetric bimodal",947,"PNDE",0.710978553103939,0.0546063946152584,0.603951986332451,0.818005119875428,"Semiparametric"
"Main",500,"Symmetric bimodal",947,"TNDE",1.08250937838293,0.0554019186855174,0.973923613084902,1.19109514368096,"Semiparametric"
"Main",500,"Symmetric bimodal",947,"TE",0.791477871531901,0.0535822832835861,0.68645852608665,0.896497216977153,"Semiparametric"
"Main",500,"Skew-normal",129,"PNIE",-0.439052032056084,0.0753110217016102,-0.586658922230154,-0.291445141882014,"OLS"
"Main",500,"Skew-normal",129,"TNIE",0.106913442311616,0.034608031041869,0.039082947893709,0.174743936729524,"OLS"
"Main",500,"Skew-normal",129,"PNDE",0.65831648188848,0.107626811875992,0.447371806840667,0.869261156936292,"OLS"
"Main",500,"Skew-normal",129,"TNDE",1.20428195625618,0.108153459384325,0.992305071059487,1.41625884145287,"OLS"
"Main",500,"Skew-normal",129,"TE",0.765229924200096,0.0960188866574022,0.577036364515954,0.953423483884238,"OLS"
"Main",500,"Skew-normal",129,"PNIE",-0.357133677040395,0.0597112661870328,-0.474165608238263,-0.240101745842526,"Semiparametric"
"Main",500,"Skew-normal",129,"TNIE",0.103245166133226,0.0285882947508909,0.0472131380420641,0.159277194224387,"Semiparametric"
"Main",500,"Skew-normal",129,"PNDE",0.654092692502096,0.0925156992926361,0.472765253883991,0.8354201311202,"Semiparametric"
"Main",500,"Skew-normal",129,"TNDE",1.11447153567572,0.093134765453373,0.93193074967852,1.29701232167291,"Semiparametric"
"Main",500,"Skew-normal",129,"TE",0.757337858635322,0.0838650773069254,0.59296532755308,0.921710389717563,"Semiparametric"
"Main",500,"Symmetric bimodal",623,"PNIE",-0.343967360321261,0.0731150150306107,-0.487270156510363,-0.20066456413216,"OLS"
"Main",500,"Symmetric bimodal",623,"TNIE",0.0782052231835935,0.0323029498011832,0.0148926049788691,0.141517841388318,"OLS"
"Main",500,"Symmetric bimodal",623,"PNDE",0.659500519161515,0.111778860188327,0.440417978959456,0.878583059363574,"OLS"
"Main",500,"Symmetric bimodal",623,"TNDE",1.08167310266637,0.114095983385326,0.85804908445045,1.30529712088229,"OLS"
"Main",500,"Symmetric bimodal",623,"TE",0.737705742345108,0.104560747974873,0.532770442117787,0.94264104257243,"OLS"
"Main",500,"Symmetric bimodal",623,"PNIE",-0.291020074596241,0.0185015585558505,-0.327282463023567,-0.254757686168915,"Semiparametric"
"Main",500,"Symmetric bimodal",623,"TNIE",0.0712523861119821,0.00726227329938951,0.0570185919992919,0.0854861802246724,"Semiparametric"
"Main",500,"Symmetric bimodal",623,"PNDE",0.689960238934246,0.0540800462016808,0.58396529609669,0.795955181771803,"Semiparametric"
"Main",500,"Symmetric bimodal",623,"TNDE",1.05223269964247,0.0553421905009461,0.943763999435061,1.16070139984988,"Semiparametric"
"Main",500,"Symmetric bimodal",623,"TE",0.761212625046228,0.0532487171677031,0.656847057174571,0.865578192917886,"Semiparametric"
"Main",500,"Skew-normal",703,"PNIE",-0.223395256600007,0.0682235166348604,-0.357110892103002,-0.089679621097011,"OLS"
"Main",500,"Skew-normal",703,"TNIE",0.0417302230701112,0.022354344891052,-0.00208348781433764,0.08554393395456,"OLS"
"Main",500,"Skew-normal",703,"PNDE",0.726207662179931,0.106139617514463,0.518177834518727,0.934237489841135,"OLS"
"Main",500,"Skew-normal",703,"TNDE",0.991333141850049,0.105072188227908,0.785395437146536,1.19727084655356,"OLS"
"Main",500,"Skew-normal",703,"TE",0.767937885250042,0.0986651961885024,0.574557654192999,0.961318116307085,"OLS"
"Main",500,"Skew-normal",703,"PNIE",-0.250327801531377,0.0557103747169628,-0.359518129541855,-0.141137473520899,"Semiparametric"
"Main",500,"Skew-normal",703,"TNIE",0.0616897738992627,0.0198832356607092,0.0227193481081503,0.100660199690375,"Semiparametric"
"Main",500,"Skew-normal",703,"PNDE",0.70836647596734,0.0923533559453297,0.527357224463086,0.889375727471594,"Semiparametric"
"Main",500,"Skew-normal",703,"TNDE",1.02038405139798,0.0946899002325519,0.834795257242487,1.20597284555347,"Semiparametric"
"Main",500,"Skew-normal",703,"TE",0.770056249866603,0.0870436249454457,0.599453879889717,0.940658619843489,"Semiparametric"
"Main",200,"Gaussian",316,"PNIE",-0.532692261760691,0.141608828615957,-0.810240465740873,-0.25514405778051,"OLS"
"Main",200,"Gaussian",316,"TNIE",0.157553450958293,0.0850697688788902,-0.00918023221747791,0.324287134134064,"OLS"
"Main",200,"Gaussian",316,"PNDE",0.443148460012222,0.20388925016634,0.0435328728513185,0.842764047173125,"OLS"
"Main",200,"Gaussian",316,"TNDE",1.13339417273121,0.177105719505961,0.78627334104347,1.48051500441894,"OLS"
"Main",200,"Gaussian",316,"TE",0.600701910970515,0.171029040587577,0.265491151108426,0.935912670832604,"OLS"
"Main",200,"Gaussian",316,"PNIE",-0.561453128330508,0.162763011322222,-0.880462768537348,-0.242443488123669,"Semiparametric"
"Main",200,"Gaussian",316,"TNIE",0.165296958157017,0.0837520298158584,0.00114599608580954,0.329447920228224,"Semiparametric"
"Main",200,"Gaussian",316,"PNDE",0.371662915916787,0.214660046407643,-0.0490630439618901,0.792388875795464,"Semiparametric"
"Main",200,"Gaussian",316,"TNDE",1.09841300240431,0.204298667113014,0.697994972773268,1.49883103203536,"Semiparametric"
"Main",200,"Gaussian",316,"TE",0.536959874073804,0.18572067329206,0.172954043236836,0.900965704910772,"Semiparametric"
"Main",500,"Asymmetric mixture",354,"PNIE",-0.254961883700928,0.0761050643701791,-0.404125068907581,-0.105798698494274,"OLS"
"Main",500,"Asymmetric mixture",354,"TNIE",0.0530523942858038,0.0264000718137582,0.00130920434156666,0.104795584230041,"OLS"
"Main",500,"Asymmetric mixture",354,"PNDE",0.677229495163869,0.114210234586602,0.453381548708259,0.901077441619479,"OLS"
"Main",500,"Asymmetric mixture",354,"TNDE",0.9852437731506,0.113326161746385,0.763128577621525,1.20735896867968,"OLS"
"Main",500,"Asymmetric mixture",354,"TE",0.730281889449673,0.106743135906538,0.521069187475995,0.939494591423351,"OLS"
"Main",500,"Asymmetric mixture",354,"PNIE",-0.29763357217649,0.0183968911602333,-0.33369081627805,-0.261576328074929,"Semiparametric"
"Main",500,"Asymmetric mixture",354,"TNIE",0.0739702643184561,0.00807046725220997,0.0581524391657147,0.0897880894711976,"Semiparametric"
"Main",500,"Asymmetric mixture",354,"PNDE",0.696993654311025,0.0542716335384796,0.590623207193449,0.803364101428601,"Semiparametric"
"Main",500,"Asymmetric mixture",354,"TNDE",1.06859749080597,0.0526482889048823,0.965408740704742,1.1717862409072,"Semiparametric"
"Main",500,"Asymmetric mixture",354,"TE",0.770963918629481,0.0529220728334801,0.667238561888655,0.874689275370308,"Semiparametric"
"Main",200,"Skew-normal",985,"PNIE",-0.0187346936847625,0.0940560756947689,-0.203081214573683,0.165611827204158,"OLS"
"Main",200,"Skew-normal",985,"TNIE",0.00757966963289902,0.0386407478189866,-0.0681548044280093,0.0833141436938074,"OLS"
"Main",200,"Skew-normal",985,"PNDE",0.557983042246293,0.164740044238498,0.235098488727302,0.880867595765283,"OLS"
"Main",200,"Skew-normal",985,"TNDE",0.584297405563954,0.155995903785668,0.278551052408268,0.89004375871964,"OLS"
"Main",200,"Skew-normal",985,"TE",0.565562711879192,0.151422939341452,0.268779204336753,0.862346219421631,"OLS"
"Main",200,"Skew-normal",985,"PNIE",-0.0833529234045153,0.0844941552627128,-0.248958424623568,0.0822525778145372,"Semiparametric"
"Main",200,"Skew-normal",985,"TNIE",0.0328641347613451,0.0377313939643107,-0.0410880384951958,0.106816308017886,"Semiparametric"
"Main",200,"Skew-normal",985,"PNDE",0.577094077514357,0.156912096812225,0.269552019023733,0.88463613600498,"Semiparametric"
"Main",200,"Skew-normal",985,"TNDE",0.693311135680217,0.148574950094001,0.402109584491139,0.984512686869295,"Semiparametric"
"Main",200,"Skew-normal",985,"TE",0.609958212275702,0.146666618020236,0.322496923221745,0.897419501329658,"Semiparametric"
"Main",200,"Asymmetric mixture",464,"PNIE",-0.352445369495178,0.110823456545946,-0.569655352967472,-0.135235386022884,"OLS"
"Main",200,"Asymmetric mixture",464,"TNIE",0.0946530021592055,0.0544797876745823,-0.0121254195683649,0.201431423886776,"OLS"
"Main",200,"Asymmetric mixture",464,"PNDE",0.568162143132028,0.169825882340602,0.235309530101713,0.901014756162344,"OLS"
"Main",200,"Asymmetric mixture",464,"TNDE",1.01526051478641,0.163817854102961,0.69418342071997,1.33633760885285,"OLS"
"Main",200,"Asymmetric mixture",464,"TE",0.662815145291234,0.153057590746178,0.362827779868254,0.962802510714213,"OLS"
"Main",200,"Asymmetric mixture",464,"PNIE",-0.303571225720866,0.0291315305733433,-0.360667976459146,-0.246474474982585,"Semiparametric"
"Main",200,"Asymmetric mixture",464,"TNIE",0.0988944255127518,0.0135813962989377,0.0722753779070683,0.125513473118435,"Semiparametric"
"Main",200,"Asymmetric mixture",464,"PNDE",0.713756857170894,0.0887933110436612,0.539725165457256,0.887788548884533,"Semiparametric"
"Main",200,"Asymmetric mixture",464,"TNDE",1.11622250840451,0.0844909907976696,0.950623209422974,1.28182180738605,"Semiparametric"
"Main",200,"Asymmetric mixture",464,"TE",0.812651282683646,0.0854280179569254,0.645215444217431,0.98008712114986,"Semiparametric"
"Main",200,"Symmetric bimodal",545,"PNIE",-0.322509425585428,0.120566529709435,-0.558815481556898,-0.0862033696139575,"OLS"
"Main",200,"Symmetric bimodal",545,"TNIE",0.06095235068322,0.0423385402228673,-0.0220296633116003,0.14393436467804,"OLS"
"Main",200,"Symmetric bimodal",545,"PNDE",0.701857158851261,0.176165580200787,0.356578966342116,1.04713535136041,"OLS"
"Main",200,"Symmetric bimodal",545,"TNDE",1.08531893511991,0.175233367677531,0.741867845582284,1.42877002465753,"OLS"
"Main",200,"Symmetric bimodal",545,"TE",0.762809509534481,0.165295945511013,0.438835409542401,1.08678360952656,"OLS"
"Main",200,"Symmetric bimodal",545,"PNIE",-0.285455280070938,0.02930933750513,-0.342900525991722,-0.228010034150154,"Semiparametric"
"Main",200,"Symmetric bimodal",545,"TNIE",0.0523964654253785,0.0108173961486578,0.0311947585675069,0.0735981722832501,"Semiparametric"
"Main",200,"Symmetric bimodal",545,"PNDE",0.847492772360495,0.0810956013986497,0.688548314314525,1.00643723040646,"Semiparametric"
"Main",200,"Symmetric bimodal",545,"TNDE",1.18534451785681,0.079915690268931,1.02871264313005,1.34197639258357,"Semiparametric"
"Main",200,"Symmetric bimodal",545,"TE",0.899889237785873,0.0792721035322528,0.744518769883927,1.05525970568782,"Semiparametric"
"Main",200,"Skew-normal",990,"PNIE",-0.251176636148596,0.113248941747819,-0.473140483261596,-0.0292127890355972,"OLS"
"Main",200,"Skew-normal",990,"TNIE",0.089376647031622,0.0559504800771112,-0.0202842788372418,0.199037572900486,"OLS"
"Main",200,"Skew-normal",990,"PNDE",0.529056873250682,0.1987073906821,0.139597544051835,0.918516202449528,"OLS"
"Main",200,"Skew-normal",990,"TNDE",0.8696101564309,0.190661728879484,0.495920034596972,1.24330027826483,"OLS"
"Main",200,"Skew-normal",990,"TE",0.618433520282304,0.183164185831271,0.259438312795412,0.977428727769196,"OLS"
"Main",200,"Skew-normal",990,"PNIE",-0.311908929377461,0.094783637606164,-0.497681445409239,-0.126136413345684,"Semiparametric"
"Main",200,"Skew-normal",990,"TNIE",0.0663840625284078,0.0340818110724496,-0.00041505970149186,0.133183184758308,"Semiparametric"
"Main",200,"Skew-normal",990,"PNDE",0.54462727430419,0.14866715491857,0.253245004979757,0.836009543628624,"Semiparametric"
"Main",200,"Skew-normal",990,"TNDE",0.92292026621006,0.162440162426521,0.604543398211242,1.24129713420888,"Semiparametric"
"Main",200,"Skew-normal",990,"TE",0.611011336832598,0.142086193497618,0.332527514876878,0.889495158788318,"Semiparametric"
"Main",200,"Asymmetric mixture",637,"PNIE",-0.459942517917153,0.149770911962683,-0.753488111295731,-0.166396924538574,"OLS"
"Main",200,"Asymmetric mixture",637,"TNIE",0.0816308857454901,0.0497735141492644,-0.0159234093710629,0.179185180862043,"OLS"
"Main",200,"Asymmetric mixture",637,"PNDE",0.893730907994261,0.197059197899726,0.507501977288447,1.27995983870008,"OLS"
"Main",200,"Asymmetric mixture",637,"TNDE",1.4353043116569,0.185910951871011,1.07092554165816,1.79968308165565,"OLS"
"Main",200,"Asymmetric mixture",637,"TE",0.975361793739752,0.178850964621386,0.624820344481589,1.32590324299791,"OLS"
"Main",200,"Skew-normal",540,"PNIE",-0.118015632137887,0.0963955778859321,-0.306947493063239,0.0709162287874657,"OLS"
"Main",200,"Skew-normal",540,"TNIE",0.0194956555516836,0.0253474113970482,-0.030184357887851,0.0691756689912183,"OLS"
"Main",200,"Skew-normal",540,"PNDE",0.964796278978049,0.176159494527092,0.619530014170167,1.31006254378593,"OLS"
"Main",200,"Skew-normal",540,"TNDE",1.10230756666762,0.178752778480268,0.751958558709828,1.45265657462541,"OLS"
"Main",200,"Skew-normal",540,"TE",0.984291934529733,0.168224281184345,0.654578402083278,1.31400546697619,"OLS"
"Main",200,"Skew-normal",540,"PNIE",-0.150155008917031,0.0849245428099582,-0.316604054228079,0.016294036394017,"Semiparametric"
"Main",200,"Skew-normal",540,"TNIE",0.0471895970395979,0.0318379502156285,-0.0152116387246132,0.109590832803809,"Semiparametric"
"Main",200,"Skew-normal",540,"PNDE",0.730725150725573,0.139606096939672,0.457102228701609,1.00434807274954,"Semiparametric"
"Main",200,"Skew-normal",540,"TNDE",0.928069756682202,0.145852079701571,0.642204933396858,1.21393457996755,"Semiparametric"
"Main",200,"Skew-normal",540,"TE",0.777914747765171,0.130756512075894,0.521636693352341,1.034192802178,"Semiparametric"
"Main",500,"Gaussian",716,"PNIE",-0.252857155297149,0.0665309511126985,-0.383255423335233,-0.122458887259065,"OLS"
"Main",500,"Gaussian",716,"TNIE",0.0777478555011316,0.0289061341295392,0.0210928736749508,0.134402837327312,"OLS"
"Main",500,"Gaussian",716,"PNDE",0.788009459126015,0.110995528931794,0.570462219974726,1.0055566982773,"OLS"
"Main",500,"Gaussian",716,"TNDE",1.1186144699243,0.110793415612151,0.901463365600302,1.33576557424829,"OLS"
"Main",500,"Gaussian",716,"TE",0.865757314627147,0.103135753880655,0.663614951502675,1.06789967775162,"OLS"
"Main",500,"Gaussian",716,"PNIE",-0.230747617260046,0.0705200074036739,-0.368964291960745,-0.0925309425593474,"Semiparametric"
"Main",500,"Gaussian",716,"TNIE",0.0723193393044036,0.0296830111966979,0.0141417064061766,0.130496972202631,"Semiparametric"
"Main",500,"Gaussian",716,"PNDE",0.797563355235703,0.110380523662385,0.581221504262758,1.01390520620865,"Semiparametric"
"Main",500,"Gaussian",716,"TNDE",1.10063031180015,0.118058561422589,0.869239783345269,1.33202084025504,"Semiparametric"
"Main",500,"Gaussian",716,"TE",0.869882694540106,0.109091260246548,0.656067753428786,1.08369763565143,"Semiparametric"
"Main",200,"Gaussian",792,"PNIE",-0.333614828714577,0.13344178201245,-0.595155915491823,-0.072073741937331,"OLS"
"Main",200,"Gaussian",792,"TNIE",0.0462147308664618,0.037261576156373,-0.0268166164072256,0.119246078140149,"OLS"
"Main",200,"Gaussian",792,"PNDE",0.64265669184144,0.180418828497252,0.289042285853917,0.996271097828963,"OLS"
"Main",200,"Gaussian",792,"TNDE",1.02248625142248,0.182812729246529,0.66417988618381,1.38079261666115,"OLS"
"Main",200,"Gaussian",792,"TE",0.688871422707902,0.164356088118254,0.366739409356232,1.01100343605957,"OLS"
"Main",200,"Gaussian",792,"PNIE",-0.377247143886339,0.150866577220908,-0.67294020171015,-0.0815540860625288,"Semiparametric"
"Main",200,"Gaussian",792,"TNIE",0.0711781627590535,0.0551084729057981,-0.0368324593793121,0.179188784897419,"Semiparametric"
"Main",200,"Gaussian",792,"PNDE",0.625787504563663,0.185646167024458,0.261927703327818,0.989647305799509,"Semiparametric"
"Main",200,"Gaussian",792,"TNDE",1.07421281120906,0.191130801373118,0.699603324181467,1.44882229823665,"Semiparametric"
"Main",200,"Gaussian",792,"TE",0.696965667322717,0.164840617677267,0.373883993485937,1.0200473411595,"Semiparametric"
"Main",200,"Symmetric bimodal",489,"PNIE",-0.562209162264219,0.151833595305695,-0.859797540706611,-0.264620783821827,"OLS"
"Main",200,"Symmetric bimodal",489,"TNIE",0.119850670347546,0.0619806993729376,-0.0016292681600163,0.241330608855108,"OLS"
"Main",200,"Symmetric bimodal",489,"PNDE",0.515757051861824,0.200188587647392,0.123394629956997,0.908119473766651,"OLS"
"Main",200,"Symmetric bimodal",489,"TNDE",1.19781688447359,0.194890792099437,0.81583795104021,1.57979581790697,"OLS"
"Main",200,"Symmetric bimodal",489,"TE",0.63560772220937,0.182041620767448,0.278812701817874,0.992402742600866,"OLS"
"Main",200,"Symmetric bimodal",489,"PNIE",-0.386813369879039,0.0334957932384643,-0.452463918260029,-0.321162821498048,"Semiparametric"
"Main",200,"Symmetric bimodal",489,"TNIE",0.0877381287262249,0.012751217871448,0.0627462009391634,0.112730056513286,"Semiparametric"
"Main",200,"Symmetric bimodal",489,"PNDE",0.647192231716987,0.0833452101688652,0.48383862150209,0.810545841931884,"Semiparametric"
"Main",200,"Symmetric bimodal",489,"TNDE",1.12174373032225,0.0833773187045206,0.958327188533872,1.28516027211063,"Semiparametric"
"Main",200,"Symmetric bimodal",489,"TE",0.734930360443212,0.0819617374324979,0.574288306965188,0.895572413921236,"Semiparametric"
"Main",500,"Symmetric bimodal",333,"PNIE",-0.310972776599166,0.0770900523331918,-0.462066502738529,-0.159879050459802,"OLS"
"Main",500,"Symmetric bimodal",333,"TNIE",0.0717557160914826,0.0289979128561341,0.0149208512666287,0.128590580916336,"OLS"
"Main",500,"Symmetric bimodal",333,"PNDE",0.559411087332655,0.114466935353774,0.335060016618582,0.783762158046728,"OLS"
"Main",500,"Symmetric bimodal",333,"TNDE",0.942139580023303,0.113711497301306,0.719269140684619,1.16501001936199,"OLS"
"Main",500,"Symmetric bimodal",333,"TE",0.631166803424138,0.106174761958624,0.423068093918121,0.839265512930154,"OLS"
"Main",500,"Symmetric bimodal",333,"PNIE",-0.364634426174754,0.0205077046876529,-0.404828788768137,-0.324440063581371,"Semiparametric"
"Main",500,"Symmetric bimodal",333,"TNIE",0.0840123164716362,0.0079554129989648,0.0684199935115234,0.099604639431749,"Semiparametric"
"Main",500,"Symmetric bimodal",333,"PNDE",0.650591135339535,0.0532126911106979,0.546296177242113,0.754886093436958,"Semiparametric"
"Main",500,"Symmetric bimodal",333,"TNDE",1.09923787798592,0.05366470493838,0.994056989065731,1.20441876690612,"Semiparametric"
"Main",500,"Symmetric bimodal",333,"TE",0.734603451811171,0.0522865740263491,0.63212364984454,0.837083253777803,"Semiparametric"
"Main",500,"Skew-normal",923,"PNIE",-0.278739949858212,0.0843508785335704,-0.444064633848323,-0.113415265868102,"OLS"
"Main",500,"Skew-normal",923,"TNIE",0.100628410423711,0.0355313988105152,0.0309881484347717,0.17026867241265,"OLS"
"Main",500,"Skew-normal",923,"PNDE",0.684271069784313,0.120561242888836,0.447975375790808,0.920566763777818,"OLS"
"Main",500,"Skew-normal",923,"TNDE",1.06363943006624,0.122708165561499,0.82313584495672,1.30414301517575,"OLS"
"Main",500,"Skew-normal",923,"TE",0.784899480208024,0.10947918764508,0.570324215366964,0.999474745049084,"OLS"
"Main",500,"Skew-normal",923,"PNIE",-0.246597663202293,0.0583999466590075,-0.361059455353008,-0.132135871051578,"Semiparametric"
"Main",500,"Skew-normal",923,"TNIE",0.0892034504676747,0.0255783838875752,0.0390707392652876,0.139336161670062,"Semiparametric"
"Main",500,"Skew-normal",923,"PNDE",0.680937569223317,0.0986146752739516,0.487656357339259,0.874218781107374,"Semiparametric"
"Main",500,"Skew-normal",923,"TNDE",1.01673868289328,0.0937098821861726,0.833070688812895,1.20040667697367,"Semiparametric"
"Main",500,"Skew-normal",923,"TE",0.770141019690991,0.0897834544518929,0.594168682557689,0.946113356824294,"Semiparametric"
"Main",200,"Gaussian",360,"PNIE",-0.279265398147063,0.11756734472658,-0.509693159569164,-0.0488376367249608,"OLS"
"Main",200,"Gaussian",360,"TNIE",0.114147916239242,0.0668214461656369,-0.0168197116402884,0.245115544118772,"OLS"
"Main",200,"Gaussian",360,"PNDE",0.671896356454398,0.184746779704459,0.309799321973904,1.03399339093489,"OLS"
"Main",200,"Gaussian",360,"TNDE",1.0653096708407,0.184089428171326,0.70450102169033,1.42611831999108,"OLS"
"Main",200,"Gaussian",360,"TE",0.78604427269364,0.166350162996194,0.460003944398732,1.11208460098855,"OLS"
"Main",200,"Gaussian",360,"PNIE",-0.278116190626887,0.137289595002585,-0.547198852284044,-0.00903352896972898,"Semiparametric"
"Main",200,"Gaussian",360,"TNIE",0.127210996010976,0.0717507158321959,-0.0134178228850957,0.267839814907048,"Semiparametric"
"Main",200,"Gaussian",360,"PNDE",0.701856441123335,0.173646645201224,0.361515270492731,1.04219761175394,"Semiparametric"
"Main",200,"Gaussian",360,"TNDE",1.1071836277612,0.183824822708341,0.746893595788388,1.46747365973401,"Semiparametric"
"Main",200,"Gaussian",360,"TE",0.829067437134311,0.149979386289545,0.535113241583382,1.12302163268524,"Semiparametric"
"Main",500,"Symmetric bimodal",334,"PNIE",-0.328604944481899,0.0681740017523336,-0.462223532598443,-0.194986356365355,"OLS"
"Main",500,"Symmetric bimodal",334,"TNIE",0.131266001950474,0.0376945313434687,0.057386078103159,0.205145925797789,"OLS"
"Main",500,"Symmetric bimodal",334,"PNDE",0.782627060112477,0.11121741533341,0.564644931605362,1.00060918861959,"OLS"
"Main",500,"Symmetric bimodal",334,"TNDE",1.24249800654485,0.111477796607096,1.02400554011906,1.46099047297064,"OLS"
"Main",500,"Symmetric bimodal",334,"TE",0.913893062062951,0.100312165361703,0.717284830742787,1.11050129338311,"OLS"
"Main",500,"Symmetric bimodal",334,"PNIE",-0.362089781879918,0.0203428960453758,-0.401961125470097,-0.32221843828974,"Semiparametric"
"Main",500,"Symmetric bimodal",334,"TNIE",0.0872159280319807,0.00853394324120396,0.0704897066331119,0.103942149430849,"Semiparametric"
"Main",500,"Symmetric bimodal",334,"PNDE",0.678195447748803,0.0546345926349178,0.571113613874347,0.785277281623259,"Semiparametric"
"Main",500,"Symmetric bimodal",334,"TNDE",1.1275011576607,0.0549223213184303,1.01985538592924,1.23514692939216,"Semiparametric"
"Main",500,"Symmetric bimodal",334,"TE",0.765411375780784,0.0535900723335277,0.660376764078173,0.870445987483394,"Semiparametric"
"Main",200,"Skew-normal",562,"PNIE",-0.367943530702703,0.126059974555699,-0.615016540723908,-0.120870520681498,"OLS"
"Main",200,"Skew-normal",562,"TNIE",0.135145060245379,0.0555010216597558,0.0263650566870801,0.243925063803678,"OLS"
"Main",200,"Skew-normal",562,"PNDE",0.708408503765128,0.177239662343675,0.361025148939485,1.05579185859077,"OLS"
"Main",200,"Skew-normal",562,"TNDE",1.21149709471321,0.192086147130802,0.835015164407777,1.58797902501864,"OLS"
"Main",200,"Skew-normal",562,"TE",0.843553564010507,0.162614675609282,0.524834656458651,1.16227247156236,"OLS"
"Main",200,"Skew-normal",562,"PNIE",-0.287111177433825,0.0840650425277036,-0.451875633146952,-0.122346721720698,"Semiparametric"
"Main",200,"Skew-normal",562,"TNIE",0.105325347195039,0.0408523719963509,0.0252561693991588,0.18539452499092,"Semiparametric"
"Main",200,"Skew-normal",562,"PNDE",0.766019366641002,0.144150967163018,0.48348866266487,1.04855007061713,"Semiparametric"
"Main",200,"Skew-normal",562,"TNDE",1.15845589126987,0.156437289676258,0.85184443766534,1.46506734487439,"Semiparametric"
"Main",200,"Skew-normal",562,"TE",0.871344713836041,0.135235428808535,0.606288143937483,1.1364012837346,"Semiparametric"
"Main",500,"Gaussian",829,"PNIE",-0.464250320172384,0.0827246887817424,-0.626387730816884,-0.302112909527884,"OLS"
"Main",500,"Gaussian",829,"TNIE",0.129985477028057,0.0393109235400647,0.0529374826905221,0.207033471365591,"OLS"
"Main",500,"Gaussian",829,"PNDE",0.566288211636185,0.114762724827017,0.341357404207552,0.791219019064818,"OLS"
"Main",500,"Gaussian",829,"TNDE",1.16052400883663,0.110912429690174,0.943139641206054,1.3779083764672,"OLS"
"Main",500,"Gaussian",829,"TE",0.696273688664242,0.103914790620789,0.492604441586475,0.899942935742008,"OLS"
"Main",500,"Gaussian",829,"PNIE",-0.432575950185073,0.0863346303472476,-0.601788716284257,-0.263363184085889,"Semiparametric"
"Main",500,"Gaussian",829,"TNIE",0.125769774502563,0.0416505911165415,0.0441361159793375,0.207403433025788,"Semiparametric"
"Main",500,"Gaussian",829,"PNDE",0.62048615390921,0.120950488194559,0.383427553135337,0.857544754683082,"Semiparametric"
"Main",500,"Gaussian",829,"TNDE",1.17883187859685,0.124437856469974,0.934938161602331,1.42272559559136,"Semiparametric"
"Main",500,"Gaussian",829,"TE",0.746255928411772,0.110061171595865,0.530539995987595,0.961971860835949,"Semiparametric"
"Main",500,"Skew-normal",760,"PNIE",-0.466000496752972,0.0901404147435025,-0.64267246320174,-0.289328530304203,"OLS"
"Main",500,"Skew-normal",760,"TNIE",0.0627848186304428,0.029222464054573,0.00550984154396343,0.120059795716922,"OLS"
"Main",500,"Skew-normal",760,"PNDE",0.659489858212164,0.115916962564881,0.432296786387721,0.886682930036608,"OLS"
"Main",500,"Skew-normal",760,"TNDE",1.18827517359558,0.120525755029348,0.952049034528559,1.4245013126626,"OLS"
"Main",500,"Skew-normal",760,"TE",0.722274676842607,0.107979096009218,0.510639537581348,0.933909816103866,"OLS"
"Main",500,"Skew-normal",760,"PNIE",-0.347278073307002,0.0634517916581343,-0.471641299711484,-0.22291484690252,"Semiparametric"
"Main",500,"Skew-normal",760,"TNIE",0.055698242988855,0.0254013603881328,0.0059124914697924,0.105483994507918,"Semiparametric"
"Main",500,"Skew-normal",760,"PNDE",0.702535041221191,0.0949733934749406,0.516390610520756,0.888679471921626,"Semiparametric"
"Main",500,"Skew-normal",760,"TNDE",1.10551135751705,0.0906197772728957,0.927899857775131,1.28312285725896,"Semiparametric"
"Main",500,"Skew-normal",760,"TE",0.758233284210046,0.0892778329532589,0.583251947003875,0.933214621416216,"Semiparametric"
"Main",500,"Symmetric bimodal",129,"PNIE",-0.357390462799837,0.0776812010560736,-0.509642819145556,-0.205138106454118,"OLS"
"Main",500,"Symmetric bimodal",129,"TNIE",0.0941205467816725,0.0347240365407454,0.0260626857639586,0.162178407799386,"OLS"
"Main",500,"Symmetric bimodal",129,"PNDE",0.838539572165194,0.118577951586199,0.60613105769571,1.07094808663468,"OLS"
"Main",500,"Symmetric bimodal",129,"TNDE",1.2900505817467,0.114461618852708,1.06570993118324,1.51439123231016,"OLS"
