"Study","SampleSize","Scenario","Replication","Effect","Estimate","StdError","Lower","Upper","Method"
"Comparator",300,"Skew-normal",2,"TNIE",0.0850612939690098,0.0317475784955314,0.0228371835214101,0.14728540441661,"Semiparametric"
"Comparator",300,"Skew-normal",2,"PNDE",0.600267325359527,0.110265905842906,0.384150121184746,0.816384529534307,"Semiparametric"
"Comparator",300,"Skew-normal",2,"TNDE",1.00706155134612,0.127782051845166,0.756613331858962,1.25750977083327,"Semiparametric"
"Comparator",300,"Skew-normal",2,"TE",0.685328619328537,0.102294371974923,0.484835334436544,0.885821904220529,"Semiparametric"
"Comparator",300,"Skew-normal",2,"PNIE",-0.287399779973476,NA,-0.466332356269018,-0.137589687543428,"Imai quasi-Bayes"
"Comparator",300,"Skew-normal",2,"TNIE",0.0998253089757018,NA,0.0273280060465364,0.19585813612387,"Imai quasi-Bayes"
"Comparator",300,"Skew-normal",2,"PNDE",0.486135193992598,NA,0.217209042389009,0.757070423461845,"Imai quasi-Bayes"
"Comparator",300,"Skew-normal",2,"TNDE",0.873360282941776,NA,0.592010656727843,1.17239007962622,"Imai quasi-Bayes"
"Comparator",300,"Skew-normal",2,"TE",0.5859605029683,NA,0.328738790181122,0.843153752644762,"Imai quasi-Bayes"
"Comparator",300,"Skew-normal",2,"PNIE",-0.288069313891513,NA,-0.479130904459199,-0.141467754334987,"Imai bootstrap"
"Comparator",300,"Skew-normal",2,"TNIE",0.0993963101899419,NA,0.033405346646004,0.179575226326246,"Imai bootstrap"
"Comparator",300,"Skew-normal",2,"PNDE",0.442064826494598,NA,0.20054718162263,0.763491583111708,"Imai bootstrap"
"Comparator",300,"Skew-normal",2,"TNDE",0.829530450576055,NA,0.618831017304162,1.16452336966806,"Imai bootstrap"
"Comparator",300,"Skew-normal",2,"TE",0.541461136684541,NA,0.327906773310613,0.831600001438687,"Imai bootstrap"
"Comparator",300,"Skew-normal",2,"PNIE",-0.283599807292827,0.0846367887345699,-0.449484864979709,-0.117714749605944,"medflex NEM"
"Comparator",300,"Skew-normal",2,"TNIE",0.0951703205785649,0.0404556470386824,0.0158787094114829,0.174461931745647,"medflex NEM"
"Comparator",300,"Skew-normal",2,"PNDE",0.493351226159329,0.130763398354622,0.237059674888206,0.749642777430452,"medflex NEM"
"Comparator",300,"Skew-normal",2,"TNDE",0.87212135403072,0.139336199646889,0.599027420980136,1.1452152870813,"medflex NEM"
"Comparator",300,"Skew-normal",2,"TE",0.588521546737894,0.120051894699103,0.353224156851857,0.82381893662393,"medflex NEM"
"Comparator",300,"Asymmetric mixture",2,"PNIE",-0.375597347855466,0.0953012425840012,-0.562384351002024,-0.188810344708909,"OLS"
"Comparator",300,"Asymmetric mixture",2,"TNIE",0.17737790785726,0.0578933943221716,0.0639089400430276,0.290846875671492,"OLS"
"Comparator",300,"Asymmetric mixture",2,"PNDE",0.710805809482827,0.141156385180991,0.434144378340221,0.987467240625433,"OLS"
"Comparator",300,"Asymmetric mixture",2,"TNDE",1.26378106519555,0.152756734838267,0.964383366516615,1.56317876387449,"OLS"
"Comparator",300,"Asymmetric mixture",2,"TE",0.888183717340087,0.130411624994998,0.632581629184548,1.14378580549563,"OLS"
"Comparator",300,"Asymmetric mixture",2,"PNIE",-0.308063118329786,0.0242996337716554,-0.355689525359743,-0.260436711299828,"Semiparametric"
"Comparator",300,"Asymmetric mixture",2,"TNIE",0.0786601481819888,0.0102039195761867,0.0586608333115197,0.0986594630524579,"Semiparametric"
"Comparator",300,"Asymmetric mixture",2,"PNDE",0.720300274016767,0.0674483331839332,0.588103970159,0.852496577874534,"Semiparametric"
"Comparator",300,"Asymmetric mixture",2,"TNDE",1.10702354052854,0.0661124987634066,0.977445424024316,1.23660165703277,"Semiparametric"
"Comparator",300,"Asymmetric mixture",2,"TE",0.798960422198756,0.0659035261553332,0.669791884480109,0.928128959917402,"Semiparametric"
"Comparator",300,"Asymmetric mixture",2,"PNIE",-0.375932506524157,NA,-0.570761629531682,-0.205501599179323,"Imai quasi-Bayes"
"Comparator",300,"Asymmetric mixture",2,"TNIE",0.179034876916288,NA,0.0799396390543103,0.297101767656973,"Imai quasi-Bayes"
"Comparator",300,"Asymmetric mixture",2,"PNDE",0.707794809221695,NA,0.385241911831675,1.02170043010344,"Imai quasi-Bayes"
"Comparator",300,"Asymmetric mixture",2,"TNDE",1.26276219266214,NA,0.947373800704935,1.59489049093725,"Imai quasi-Bayes"
"Comparator",300,"Asymmetric mixture",2,"TE",0.886829686137983,NA,0.600710359147271,1.16740302999288,"Imai quasi-Bayes"
"Comparator",300,"Asymmetric mixture",2,"PNIE",-0.375597347855465,NA,-0.584096563953641,-0.190176902398239,"Imai bootstrap"
"Comparator",300,"Asymmetric mixture",2,"TNIE",0.177377907857261,NA,0.0722787873183264,0.318219568560184,"Imai bootstrap"
"Comparator",300,"Asymmetric mixture",2,"PNDE",0.653317815311556,NA,0.38152658618457,0.981703717412718,"Imai bootstrap"
