"Study","SampleSize","Scenario","Replication","Method","Success"
"Comparator",300,"Gaussian",300,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",300,"OLS",TRUE
"Comparator",300,"Skew-normal",300,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",300,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",300,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",300,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",300,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",300,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",300,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",300,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",300,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",300,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",300,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",300,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",300,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",300,"medflex NEM",TRUE
"Comparator",300,"Gaussian",301,"OLS",TRUE
"Comparator",300,"Gaussian",301,"Semiparametric",TRUE
"Comparator",300,"Gaussian",301,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",301,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",301,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",301,"OLS",TRUE
"Comparator",300,"Skew-normal",301,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",301,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",301,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",301,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",301,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",301,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",301,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",301,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",301,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",301,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",301,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",301,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",301,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",301,"medflex NEM",TRUE
"Comparator",300,"Gaussian",302,"OLS",TRUE
"Comparator",300,"Gaussian",302,"Semiparametric",TRUE
"Comparator",300,"Gaussian",302,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",302,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",302,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",302,"OLS",TRUE
"Comparator",300,"Skew-normal",302,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",302,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",302,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",302,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",302,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",302,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",302,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",302,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",302,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",302,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",302,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",302,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",302,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",302,"medflex NEM",TRUE
"Comparator",300,"Gaussian",303,"OLS",TRUE
"Comparator",300,"Gaussian",303,"Semiparametric",TRUE
"Comparator",300,"Gaussian",303,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",303,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",303,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",303,"OLS",TRUE
"Comparator",300,"Skew-normal",303,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",303,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",303,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",303,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",303,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",303,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",303,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",303,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",303,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",303,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",303,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",303,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",303,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",303,"medflex NEM",TRUE
"Comparator",300,"Gaussian",304,"OLS",TRUE
"Comparator",300,"Gaussian",304,"Semiparametric",TRUE
"Comparator",300,"Gaussian",304,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",304,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",304,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",304,"OLS",TRUE
"Comparator",300,"Skew-normal",304,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",304,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",304,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",304,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",304,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",304,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",304,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",304,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",304,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",304,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",304,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",304,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",304,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",304,"medflex NEM",TRUE
"Comparator",300,"Gaussian",305,"OLS",TRUE
"Comparator",300,"Gaussian",305,"Semiparametric",TRUE
"Comparator",300,"Gaussian",305,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",305,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",305,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",305,"OLS",TRUE
"Comparator",300,"Skew-normal",305,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",305,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",305,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",305,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",305,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",305,"Semiparametric",FALSE
"Comparator",300,"Asymmetric mixture",305,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",305,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",305,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",305,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",305,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",305,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",305,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",305,"medflex NEM",TRUE
"Comparator",300,"Gaussian",306,"OLS",TRUE
"Comparator",300,"Gaussian",306,"Semiparametric",TRUE
"Comparator",300,"Gaussian",306,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",306,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",306,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",306,"OLS",TRUE
"Comparator",300,"Skew-normal",306,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",306,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",306,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",306,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",306,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",306,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",306,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",306,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",306,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",306,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",306,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",306,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",306,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",306,"medflex NEM",TRUE
"Comparator",300,"Gaussian",307,"OLS",TRUE
"Comparator",300,"Gaussian",307,"Semiparametric",TRUE
"Comparator",300,"Gaussian",307,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",307,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",307,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",307,"OLS",TRUE
"Comparator",300,"Skew-normal",307,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",307,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",307,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",307,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",307,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",307,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",307,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",307,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",307,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",307,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",307,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",307,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",307,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",307,"medflex NEM",TRUE
"Comparator",300,"Gaussian",308,"OLS",TRUE
"Comparator",300,"Gaussian",308,"Semiparametric",TRUE
"Comparator",300,"Gaussian",308,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",308,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",308,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",308,"OLS",TRUE
"Comparator",300,"Skew-normal",308,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",308,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",308,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",308,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",308,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",308,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",308,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",308,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",308,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",308,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",308,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",308,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",308,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",308,"medflex NEM",TRUE
"Comparator",300,"Gaussian",309,"OLS",TRUE
"Comparator",300,"Gaussian",309,"Semiparametric",TRUE
"Comparator",300,"Gaussian",309,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",309,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",309,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",309,"OLS",TRUE
"Comparator",300,"Skew-normal",309,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",309,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",309,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",309,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",309,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",309,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",309,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",309,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",309,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",309,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",309,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",309,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",309,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",309,"medflex NEM",TRUE
"Comparator",300,"Gaussian",310,"OLS",TRUE
"Comparator",300,"Gaussian",310,"Semiparametric",TRUE
"Comparator",300,"Gaussian",310,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",310,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",310,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",310,"OLS",TRUE
"Comparator",300,"Skew-normal",310,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",310,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",310,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",310,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",310,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",310,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",310,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",310,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",310,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",310,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",310,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",310,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",310,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",310,"medflex NEM",TRUE
"Comparator",300,"Gaussian",311,"OLS",TRUE
"Comparator",300,"Gaussian",311,"Semiparametric",TRUE
"Comparator",300,"Gaussian",311,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",311,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",311,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",311,"OLS",TRUE
"Comparator",300,"Skew-normal",311,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",311,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",311,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",311,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",311,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",311,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",311,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",311,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",311,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",311,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",311,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",311,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",311,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",311,"medflex NEM",TRUE
"Comparator",300,"Gaussian",312,"OLS",TRUE
"Comparator",300,"Gaussian",312,"Semiparametric",TRUE
"Comparator",300,"Gaussian",312,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",312,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",312,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",312,"OLS",TRUE
"Comparator",300,"Skew-normal",312,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",312,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",312,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",312,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",312,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",312,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",312,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",312,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",312,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",312,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",312,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",312,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",312,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",312,"medflex NEM",TRUE
"Comparator",300,"Gaussian",313,"OLS",TRUE
"Comparator",300,"Gaussian",313,"Semiparametric",TRUE
"Comparator",300,"Gaussian",313,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",313,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",313,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",313,"OLS",TRUE
"Comparator",300,"Skew-normal",313,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",313,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",313,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",313,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",313,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",313,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",313,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",313,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",313,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",313,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",313,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",313,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",313,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",313,"medflex NEM",TRUE
"Comparator",300,"Gaussian",314,"OLS",TRUE
"Comparator",300,"Gaussian",314,"Semiparametric",TRUE
"Comparator",300,"Gaussian",314,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",314,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",314,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",314,"OLS",TRUE
"Comparator",300,"Skew-normal",314,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",314,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",314,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",314,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",314,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",314,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",314,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",314,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",314,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",314,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",314,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",314,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",314,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",314,"medflex NEM",TRUE
"Comparator",300,"Gaussian",315,"OLS",TRUE
"Comparator",300,"Gaussian",315,"Semiparametric",TRUE
"Comparator",300,"Gaussian",315,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",315,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",315,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",315,"OLS",TRUE
"Comparator",300,"Skew-normal",315,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",315,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",315,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",315,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",315,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",315,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",315,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",315,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",315,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",315,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",315,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",315,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",315,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",315,"medflex NEM",TRUE
"Comparator",300,"Gaussian",316,"OLS",TRUE
"Comparator",300,"Gaussian",316,"Semiparametric",TRUE
"Comparator",300,"Gaussian",316,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",316,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",316,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",316,"OLS",TRUE
"Comparator",300,"Skew-normal",316,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",316,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",316,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",316,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",316,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",316,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",316,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",316,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",316,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",316,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",316,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",316,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",316,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",316,"medflex NEM",TRUE
"Comparator",300,"Gaussian",317,"OLS",TRUE
"Comparator",300,"Gaussian",317,"Semiparametric",TRUE
"Comparator",300,"Gaussian",317,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",317,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",317,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",317,"OLS",TRUE
"Comparator",300,"Skew-normal",317,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",317,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",317,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",317,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",317,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",317,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",317,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",317,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",317,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",317,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",317,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",317,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",317,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",317,"medflex NEM",TRUE
"Comparator",300,"Gaussian",318,"OLS",TRUE
"Comparator",300,"Gaussian",318,"Semiparametric",TRUE
"Comparator",300,"Gaussian",318,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",318,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",318,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",318,"OLS",TRUE
"Comparator",300,"Skew-normal",318,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",318,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",318,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",318,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",318,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",318,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",318,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",318,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",318,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",318,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",318,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",318,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",318,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",318,"medflex NEM",TRUE
"Comparator",300,"Gaussian",319,"OLS",TRUE
"Comparator",300,"Gaussian",319,"Semiparametric",TRUE
"Comparator",300,"Gaussian",319,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",319,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",319,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",319,"OLS",TRUE
"Comparator",300,"Skew-normal",319,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",319,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",319,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",319,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",319,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",319,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",319,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",319,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",319,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",319,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",319,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",319,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",319,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",319,"medflex NEM",TRUE
"Comparator",300,"Gaussian",320,"OLS",TRUE
"Comparator",300,"Gaussian",320,"Semiparametric",TRUE
"Comparator",300,"Gaussian",320,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",320,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",320,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",320,"OLS",TRUE
"Comparator",300,"Skew-normal",320,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",320,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",320,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",320,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",320,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",320,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",320,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",320,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",320,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",320,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",320,"Semiparametric",FALSE
"Comparator",300,"Symmetric bimodal",320,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",320,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",320,"medflex NEM",TRUE
"Comparator",300,"Gaussian",321,"OLS",TRUE
"Comparator",300,"Gaussian",321,"Semiparametric",TRUE
"Comparator",300,"Gaussian",321,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",321,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",321,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",321,"OLS",TRUE
"Comparator",300,"Skew-normal",321,"Semiparametric",TRUE
